RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality
8533754	LESS BLACK THAN WE'RE PAINTED.	20160128010329_00010	Examiner	Nov 2, 1878	1878	Payn, James	Less black than we're painted	1878	3.655353302611367
8528816	Michael Strogoff, the Courier of the Czar.	20160128003325_00006	Examiner	Feb 3, 1877	1877	Verne, Jules	Michael Strogoff, the courier of the czar	1891	3.6397619047619045
8725978	Seonee; or, Camp Life on the Satpura Range: a Tale of Indian Adventure.	20160127191335_00001	The Athenaeum	May 19, 1877	1877	Sterndale, Robert Armitage	Seonee; or, Camp life on the Satpura Range; a tale of Indian adventure	1877	3.6136696121747667
8720648	The New Republic; or, Culture, Faith, and Philosophy in an English Country House.	20160127190516_00005	The Athenaeum	Mar 24, 1877	1877	Mallock, W. H. (William Hurrell)	The new republic; or, Culture, faith and philosophy in an English country house	1878	3.607744774477448
6662006	Traditions and Hearthside Stories of West Cornwall.	20160127190516_00005	The Academy, 1869-1902, 0269-333X	Nov 1870	1870	Bottrell, William	Traditions and hearthside stories of West Cornwall	1873	3.586733461195242
8676575	Through the Looking-Glass, and What Alice Found There.	20160127192303_00008	The Athenaeum	Dec 16, 1871	1871	Carroll, Lewis	Through the looking-glass, and what Alice found there	1875	3.582024392612628
2468860	Life and Labours of Mr. Brassey.	20160127183527_00008	Fortnightly review, May 1865-June 1934	Aug 1872	1872	Helps, Arthur, Sir	Life and labours of Mr. Brassey	1874	3.5752248764823245
8812541	Life and Labours of Mr. Brassey, 1805-1870.	20160127191949_00014	The Athenaeum	Aug 3, 1872	1872	Helps, Arthur, Sir	Life and labours of Mr. Brassey	1874	3.5752248764823245
8701363	From the Plough to the Pulpit, via Cambridge.	20160127192200_00007	The Athenaeum	Oct 31, 1874	1874	Church, Luke Wesley	From the plough to the pulpit, via Cambridge	1874	3.5729614199868704
6658923	Bluebeard's Keys, and other Stories.	20160127191949_00014	The Academy, 1869-1902, 0269-333X	Jan 16, 1875	1875	Ritchie, Anne Thackeray	Bluebeard's keys, and other stories	1875	3.5673114738976137
8713472	The Atonement of Leam Dundas.	20160127192155_00015	The Athenaeum	May 27, 1876	1876	Linton, E. Lynn (Elizabeth Lynn)	The atonement of Leam Dundas	1876	3.5544444444444445
8671756	Mr. Pisistratus Brown, M.P., in the Highlands.	20160127191335_00001	The Athenaeum	Nov 25, 1871	1871	Black, William	Mr. Pisistratus Brown, M.P., in the Highlands	1871	3.54560971862517
2741483	Mr. Pisistratus Brown, M.P., in the Highlands.	20160127180954_00001	The Illustrated review : a fortnightly journal of literature, science and art	Dec 1871	1871	Black, William	Mr. Pisistratus Brown, M.P., in the Highlands	1871	3.54560971862517
8711094	Yorkshire Oddities, Incidents, and Strange Events.	20160127192159_00016	The Athenaeum	Mar 6, 1875	1875	Baring-Gould, S. (Sabine)	Yorkshire oddities, incidents, and strange events	1877	3.5195238095238093
6662468	Yorkshire Oddities, Incidents, and Strange Events.	20160127190619_00006	The Academy, 1869-1902, 0269-333X	Feb 27, 1875	1875	Baring-Gould, S. (Sabine)	Yorkshire oddities, incidents, and strange events	1877	3.5195238095238093
8986765	A Day of My Life; or, Everyday Experiences of Eton.	20160128005912_00009	Examiner	Mar 10, 1877	1877	Nugent-Bankes, George	A day of my life; or, Everyday experiences at Eton	1877	3.4811503012108305
8503672	Terence McGowan, the Irish Tenant.	20160128010124_00007	Examiner	Jun 25, 1870	1870	Tottenham, G. L	Terence McGowan, the Irish tenant	1870	3.470816634346046
2725473	Station Amusements in New Zealand.	20160127191234_00017	The Illustrated review : a fortnightly journal of literature, science and art	Jun 1873	1873	Barker, (Mary Anne), Lady	Station amusements in New Zealand	1873	3.47044318717586
8685861	More Nonsense Pictures, Rhymes, Botany, &c.	20160127183018_00002	The Athenaeum	Jan 13, 1872	1872	Lear, Edward	More nonsense, pictures, rhymes, botany, etc	1872	3.4677111111111114
2715912	Sir Harry Hotspur, of Humblethwaite.	20160127190105_00008	The Illustrated review : a fortnightly journal of literature, science and art	Dec 1870	1870	Trollope, Anthony	Sir Harry Hotspur of Humblethwaite	1871	3.4501744488070067
8627756	An Old Story of My Farming Days (Ut Mine Stromtid).	20160128010225_00012	Examiner	Feb 22, 1879	1879	Reuter, Fritz	An old story of my farming days (Ut mine stromtid)	1878	3.4487067334162056
8626140	The Ranger's Lodge; a Romance.	20160128002201_00008	Examiner	Dec 14, 1878	1878	Kettle, Rosa Mackenzie	The ranger's lodge; a romance	1878	3.445456475583864
6675108	Uarda; a Romance of Ancient Egypt.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jun 9, 1877	1877	Ebers, Georg	Uarda; a romance of ancient Egypt	1877	3.438908856536245
8705503	John Holdsworth, Chief Mate.	20160127192715_00011	The Athenaeum	Oct 2, 1875	1875	Russell, William Clark	John Holdsworth, chief mate	1880	3.4318033840222744
8519142	HARRY HEATHCOTE OF GANGOIL.	20160128002058_00006	Examiner	Apr 3, 1875	1875	Trollope, Anthony	Harry Heathcote of Gangoil. A tale of Australian bush life	1874	3.4243939393939393
8707001	Harry Heathcote of Gangoil.	20160127190208_00002	The Athenaeum	Nov 7, 1874	1874	Trollope, Anthony	Harry Heathcote of Gangoil. A tale of Australian bush life	1874	3.4243939393939393
8699166	My Time, and What I've Done with It. An Autobiography.	20160127191335_00001	The Athenaeum	Jul 25, 1874	1874	Burnand, F. C. (Francis Cowley), Sir	My time, and what I've done with it	1874	3.4199938447764535
8707182	The Hunter and the Trapper in North America; or, Romantic Adventures in Field and Forest. From the French of Benedict Revoil.	20160127190722_00007	The Athenaeum	Dec 5, 1874	1874	R??voil, B??n??dict Henry	The hunter and the trapper in North America;	1874	3.417359307359307
8669013	Passages from the French and Italian Note-Books of Nathaniel Hawthorne.	20160127192200_00007	The Athenaeum	Dec 2, 1871	1871	Hawthorne, Nathaniel	Passages from the French and Italian note-books of Nathaniel Hawthorne	1871	3.3910307781649243
2716209	The Fight at Dame Europa's School.	20160127185454_00005	The Illustrated review : a fortnightly journal of literature, science and art	Jan 1871	1871	Pullen, Henry William	The fight at Dame Europa's school	1871	3.383432983417009
8584519	FAR FROM THE MADDING CROWD.	20160128010435_00012	Examiner	Dec 5, 1874	1874	Hardy, Thomas	Far from the madding crowd	1874	3.377499032133178
6713689	Far from the Madding Crowd.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Jan 2, 1875	1875	Hardy, Thomas	Far from the madding crowd	1874	3.377499032133178
8698472	Far from the Madding Crowd.	20160127192201_00017	The Athenaeum	Dec 5, 1874	1874	Hardy, Thomas	Far from the madding crowd	1874	3.377499032133178
8712206	From the Earth to the Moon, direct in Ninetyseven Hours Twenty Minutes; and a Trip Round It.	20160127192303_00008	The Athenaeum	Nov 8, 1873	1873	Verne, Jules	From the Earth to the Moon direct in ninety-seven hours and twenty minutes, and a trip round it	1874	3.371149825783972
8510574	The Chronicles of Budgepore; or, Sketches of Life in Upper India.	20160128005709_00008	Examiner	Dec 31, 1870	1870	Prichard, Iltudus Thomas	The chronicles of Budgepore; or, Sketches of life in upper India	1870	3.345701727346417
8803904	Put Yourself in his Place.	20160127192155_00015	The Athenaeum	May 28, 1870	1870	Reade, Charles	Put yourself in his place	1870	3.3445835324096196
8503549	Put Yourself in His Place.	20160128002305_00009	Examiner	Jun 11, 1870	1870	Reade, Charles	Put yourself in his place	1870	3.3445835324096196
2717629	The Young Franc-Tireurs and their Adventures in the Franco-Prussian War.	20160127190515_00012	The Illustrated review : a fortnightly journal of literature, science and art	Dec 1871	1871	Henty, G. A. (George Alfred)	The young Franc-tireurs and their adventures in the Franco-Prussian War	1872	3.341088902232519
8710395	The Dramatic Works of Moliere. Rendered into English by Henri Van Laun. Vol. II.	20160127192157_00006	The Athenaeum	Oct 16, 1875	1875	Molière	The dramatic works of Molière, rendered into English	1870	3.3393065858976048
8968534	Bluebeard's Keys and other Stories.	20160128005501_00006	Examiner	Nov 28, 1874	1874	Ritchie, Anne Thackeray	Bluebeard's keys, and other stories	1875	3.3389114738976136
8823827	Pictures and Legends from Normandy and Brittany.	20160128002611_00001	Examiner	Nov 16, 1878	1878	Macquoid, Thomas Robert	Pictures and legends from Normandy and Brittany	1881	3.330276809910956
9272499	Owen Hartley; or, Ups and Downs: a Tale of Land and Sea.	20160127192407_00009	The Athenaeum	Nov 10, 1877	1877	Kingston, William Henry Giles	Owen Hartley; or, Ups and downs	1877	3.330238095238095
2721358	The Home at Heatherbrae. A Tale.	20160127190310_00010	The Illustrated review : a fortnightly journal of literature, science and art	Jul 1871	1871	Miss. Cornish	The home at Heatherbrae. A tale	1872	3.3262682023367915
8700498	Young Brown; or, the Law of Inheritance.	20160127191545_00013	The Athenaeum	Jul 18, 1874	1874	Murray, Eustace Clare Grenville	Young Brown; or, The law of inheritance	1874	3.323302938196555
8685978	The Lady of Limited Income.	20160127190311_00003	The Athenaeum	Jan 20, 1872	1872	Manning, Anne	The lady of limited income	1872	3.3152083333333335
8534901	Will is the Cause of Woe.	20160128002916_00002	Examiner	Dec 28, 1878	1878	nan	Will is the cause of woe	1878	3.3042466144384033
6650381	Vikram and the Vampire; or, Tales of Hindu Devilry.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Jan 1870	1870	Baitāl-Pachīsī	Vikram and the vampire; or, Tales of Hindu devilry	1893	3.299605812113365
8800903	Vikram and the Vampire; or, Tales of Hindu Devilry.	20160127191542_00003	The Athenaeum	Mar 5, 1870	1870	Baitāl-Pachīsī	Vikram and the vampire; or, Tales of Hindu devilry	1893	3.299605812113365
8530205	JOHNNYKIN AND THE GOBLINS.	20160128003325_00006	Examiner	Nov 4, 1876	1876	Leland, Charles Godfrey	Johnnykin and the goblins	1877	3.293333333333333
6552391	Tales and Traditions of the Eskimo.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jan 15, 1876	1876	Rink, H. (Hinrich)	Tales and traditions of the Eskimo, with a sketch of their habits, religion, language and other peculiarities	1875	3.2781772406847933
8834084	Tales and Traditions of the Eskimo, with a Sketch of their Habits, Religion, Language, and other Peculiarities.	20160127190208_00002	The Athenaeum	Nov 20, 1875	1875	Rink, H. (Hinrich)	Tales and traditions of the Eskimo, with a sketch of their habits, religion, language and other peculiarities	1875	3.2781772406847933
6569057	Rubaiyat of Omar Khayyam (Fourth Edition); and the Salaman and Absal of Jami rendered into English Verse.	20160127191233_00010	The Academy, 1869-1902, 0269-333X	Sep 20, 1879	1879	Omar Khayyam	Rubaiyat of Omar Khayyam	1889	3.276198806053033
8515725	ETHEL MILDMAY'S FOLLIES.	20160128003325_00006	Examiner	Mar 23, 1872	1872	King, Katharine	Ethel Mildmay's follies : a story	1872	3.2619742063492065
2469660	Tales of the Teutonic Lands.	20160127183527_00008	Fortnightly review, May 1865-June 1934	Dec 1872	1872	Cox, George W. (George William)	Tales of the Teutonic lands	1872	3.2573439073514603
8689924	Tales of the Teutonic Lands.	20160127190927_00008	The Athenaeum	Oct 26, 1872	1872	Cox, George W. (George William)	Tales of the Teutonic lands	1872	3.2573439073514603
2696129	Tales of the Teutonic Lands.	20160127183222_00004	The Illustrated review : a fortnightly journal of literature, science and art	Nov 1872	1872	Cox, George W. (George William)	Tales of the Teutonic lands	1872	3.2573439073514603
8520482	TALES OF THE TEUTONIC LANDS.	20160128001241_00001	Examiner	Feb 15, 1873	1873	Cox, George W. (George William)	Tales of the Teutonic lands	1872	3.2573439073514603
8530442	A Family Party in the Piazza of St. Peter, and other Stories.	20160128001241_00001	Examiner	Mar 3, 1877	1877	Trollope, Thomas Adolphus	A family party in the piazza of St. Peter	1877	3.252315423976608
8708116	The Works of Percy Bysshe Shelley, from the Original Editions.	20160127191848_00004	The Athenaeum	Jul 3, 1875	1875	Shelley, Percy Bysshe	The works of Percy Bysshe Shelley in verse and prose, now first brought together with many pieces not before published;	1880	3.2484174311926606
8778938	Middlemarch: a Study of Provincial Life. Book I.-Miss Brooke.	20160127192157_00006	The Athenaeum	Dec 2, 1871	1871	Eliot, George	Middlemarch: a study of provincial life	1871	3.2412206325829303
8674004	Mrs. Jerningham's Journal.	20160127192405_00018	The Athenaeum	Jan 8, 1870	1870	Hart, Fanny Wheeler	Mrs. Jerningham's journal	1870	3.233465413597494
2721786	My Wife and I; or, Harry Henderson's History.	20160127191234_00017	The Illustrated review : a fortnightly journal of literature, science and art	Apr 1872	1872	Stowe, Harriet Beecher	My wife and I, or, Harry Henderson's history	1872	3.23046750263175
9236806	Geordie Purdie in London; or, the Adventures of a Fifeshire Man in the Metropolis.	20160127192200_00007	The Athenaeum	Dec 13, 1873	1873	Gorrie, Daniel	Geordie Purdie in London, or, The adventures of a Fifeshireman in the metropolis	1875	3.2296790043290042
8814593	Station Life in New Zealand.	20160127192715_00011	The Athenaeum	Jan 1, 1870	1870	Barker, (Mary Anne), Lady	Station life in New Zealand	1874	3.2288747041125316
8784477	Station Life in New Zealand.	20160128011145_00001	Examiner	Mar 5, 1870	1870	Barker, (Mary Anne), Lady	Station life in New Zealand	1874	3.2288747041125316
2737319	Wonderful Stories from Northern Lands.	20160127183527_00008	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1871	1871	Goddard, Julia	Wonderful stories from northern lands	1871	3.2260210901974213
8683145	Wonderful Stories from Northern Lands.	20160127192715_00011	The Athenaeum	Jan 28, 1871	1871	Goddard, Julia	Wonderful stories from northern lands	1871	3.2260210901974213
8592967	Wonderful Stories from Northern Lands.	20160128003123_00004	Examiner	Dec 24, 1870	1870	Goddard, Julia	Wonderful stories from northern lands	1871	3.2260210901974213
2741323	Wonderful Stories from Northern Lands.	20160127183934_00012	The Illustrated review : a fortnightly journal of literature, science and art	Nov 1871	1871	Goddard, Julia	Wonderful stories from northern lands	1871	3.2260210901974213
2743113	The Last Chronicle of Barset.	20160127183832_00011	The Illustrated review : a fortnightly journal of literature, science and art	Jun 1872	1872	Trollope, Anthony	The last chronicle of Barset	1874	3.2244016472868218
6659526	Three Northern Love Stories, and other Tales.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Jul 17, 1875	1875	Eiríkr Magnússon	Three northern love stories : and other tales	1875	3.222676601992431
6687957	Impressions of Theophrastus Such.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jun 28, 1879	1879	Eliot, George	Impressions of Theophrastus Such	1878	3.204877344877345
8698243	Life and Letters of Catherine M. Sedgwick.	20160127192157_00006	The Athenaeum	Jul 20, 1872	1872	Sedgwick, Catharine Maria	Life and letters of Catherine M. Sedgwick	1872	3.194541354811215
8676014	The Rule of the Monk; or, Rome in the Nineteenth Century.	20160127191440_00012	The Athenaeum	Mar 5, 1870	1870	Garibaldi, Giuseppe	The rule of the monk; or, Rome in the nineteenth century	1870	3.190909090909091
8801569	Hester Morley's Promise.	20160128001241_00001	Examiner	Feb 28, 1874	1874	Stretton, Hesba	Hester Morley's promise	1870	3.1869444444444444
8853711	Rothery Selfert, Q.C.	20160127192157_00006	The Athenaeum	Nov 10, 1877	1877	Ollive, John	Rothery Selfert, Q.C	1877	3.1849999999999996
2716467	Adventures of Don Quixote de la Mancha.	20160127184845_00001	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1871	1871	Cervantes Saavedra, Miguel de	Adventures of Don Quixote de la Mancha	1858	3.1820349355429998
9194214	George Canterbury's Will.	20160127192053_00005	The Athenaeum	Mar 12, 1870	1870	Wood, Ellen	George Canterbury's will	1870	3.1770332249909714
6564663	French Pictures in English Chalk. Second Series.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Jul 27, 1878	1878	Murray, Eustace Clare Grenville	French pictures in English chalk	1876	3.168932178932179
8621406	FRENCH PICTURES IN ENGLISH CHALK.	20160128001752_00003	Examiner	Aug 10, 1878	1878	Murray, Eustace Clare Grenville	French pictures in English chalk	1876	3.168932178932179
8526748	French Pictures in English Chalk.	20160128001752_00003	Examiner	Jul 22, 1876	1876	Murray, Eustace Clare Grenville	French pictures in English chalk	1876	3.168932178932179
9025936	Ginx's Baby: his Birth and other Misfortunes.	20160127192713_00002	The Athenaeum	May 21, 1870	1870	Jenkins, Edward	Ginx's baby : his birth and misfortunes	1870	3.1682647844908716
6650880	Ginx's Baby: his Birth and other Misfortunes.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jul 1870	1870	Jenkins, Edward	Ginx's baby : his birth and misfortunes	1870	3.1682647844908716
8854136	Green Pastures and Piccadilly.	20160127192715_00011	The Athenaeum	Dec 1, 1877	1877	Black, William	Green pastures and Piccadilly	1877	3.164824561403509
8793949	The Monarch of Mincing Lane.	20160128001956_00005	Examiner	Mar 11, 1871	1871	Black, William	The Monarch of Mincing Lane	1883	3.162631578947368
6694702	Commonplace, and other Short Stories.	20160127191440_00012	The Academy, 1869-1902, 0269-333X	Jul 1870	1870	Rossetti, Christina Georgina	Commonplace, and other short stories	1870	3.1571383137244533
8821645	Commonplace, and other Short Stories.	20160127192157_00006	The Athenaeum	Jun 4, 1870	1870	Rossetti, Christina Georgina	Commonplace, and other short stories	1870	3.1571383137244533
8687180	The Fleshly School of Poetry.	20160127192157_00006	The Athenaeum	May 25, 1872	1872	Buchanan, Robert Williams	The fleshly school of poetry and other phenomena of the day	1872	3.154047619047619
8531616	A York and a Lancaster Rose.	20160128003734_00010	Examiner	Apr 14, 1877	1877	Keary, Annie	A York and a Lancaster rose	1876	3.1484747509446924
8771462	The Good St. Louis and his Times.	20160127191848_00004	The Athenaeum	Jan 29, 1870	1870	Bray, (Anna Eliza), Mrs	The good St. Louis and his times	1870	3.144337537053783
8679934	Dr. Wainwright's Patient.	20160127190516_00005	The Athenaeum	Feb 11, 1871	1871	Yates, Edmund Hodgson	Dr. Wainwright's patient	1871	3.1412765957446807
8693219	Thwarted; or, Ducks' Eggs in a Hen's Nest.	20160127192407_00009	The Athenaeum	Jan 3, 1874	1874	Montgomery, Florence	Thwarted; or, Duck's eggs in a hen's nest	1895	3.1363619047619045
8565944	PRAIRIE FARMS AND PRAIRIE FOLK.	20160128002306_00010	Examiner	Dec 30, 1871	1871	Gillmore, Parker	Prairie farms and prairie folk	1872	3.1341758241758244
8685894	Prairie Farms and Prairie Folk.	20160127190003_00001	The Athenaeum	Jan 13, 1872	1872	Gillmore, Parker	Prairie farms and prairie folk	1872	3.1341758241758244
8527245	JOSHUA HAGGARD'S DAUGHTER.	20160128003325_00006	Examiner	Nov 18, 1876	1876	Braddon, M. E. (Mary Elizabeth)	Joshua Haggard's daughter	1876	3.132514619883041
8707167	Joshua Haggard's Daughter.	20160127183121_00003	The Athenaeum	Nov 4, 1876	1876	Braddon, M. E. (Mary Elizabeth)	Joshua Haggard's daughter	1876	3.132514619883041
9027810	The Legend of Jubal, and other Poems.	20160127193122_00012	The Athenaeum	May 16, 1874	1874	Eliot, George	The legend of Jubal, and other poems	1878	3.1298279390212627
9219845	Sagas from the Far East; or, Kalmouk and Mongolian Traditionary Tales.	20160127191542_00003	The Athenaeum	Dec 21, 1872	1872	Busk, Rachel Harriette	Sagas from the Far East;	1873	3.125840695329069
6552281	The Dwale Bluth; Hebditch's Legacy; and other Literary Remains of Oliver MadoxBrown, Author of "Gabriel Denver."	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Jan 22, 1876	1876	Brown, Oliver Madox-	The Dwale bluth. Hebditch's legacy & other literary remains of Oliver Madox-Brown	1876	3.1250543126476367
2720259	Episodes in an Obscure Life.	20160127183527_00008	The Illustrated review : a fortnightly journal of literature, science and art	May 1871	1871	nan	Episodes in an obscure life	1871	3.1250313498522937
8707120	Philip Nolan's Friends.	20160127191335_00001	The Athenaeum	Dec 30, 1876	1876	Hale, Edward Everett, Sr	Philip Nolan's friends	1876	3.117670471173544
6644143	Hunting, Shooting, and Fishing; a Sporting Miscellany, with Anecdotic Chapters about Horses and Dogs.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Dec 29, 1877	1877	nan	Hunting, shooting and fishing: a sporting miscellany. With anecdotic chapters about horses and dogs	1877	3.113346031746032
8715232	Hunting, Shooting, and Fishing; a Sporting Miscellany. With Anecdotic Chapters about Horses and Dogs.	20160127191949_00014	The Athenaeum	Oct 20, 1877	1877	nan	Hunting, shooting and fishing: a sporting miscellany. With anecdotic chapters about horses and dogs	1877	3.113346031746032
8822015	COUNTY VERSUS COUNTER.	20160128005707_00001	Examiner	Sep 21, 1878	1878	Monro, Theodore Russell	County versus counter	1878	3.109523809523809
8702714	Hindoo Tales; or, the Adventures of Ten Princes.	20160127190927_00008	The Athenaeum	Apr 12, 1873	1873	Daṇḍin	Hindoo tales; or, The adventures of ten princes; freely translated from the Sanscrit of the Dasakumaracharitam	1873	3.107728615946701
8791035	Gerald Hastings of Barton.	20160128011800_00006	Examiner	Dec 10, 1870	1870	Author of No appeal	Gerald Hastings of Barton	1870	3.104298245614035
8709263	The English Gipsies and their Language.	20160127192200_00007	The Athenaeum	Oct 18, 1873	1873	Leland, Charles Godfrey	The English Gipsies and their language	1893	3.104194694194694
9042181	The Life and Works of Mencius. With Essays and Notes.	20160127192611_00010	The Athenaeum	Apr 3, 1875	1875	Legge, James	The life and works of Mencius	1867	3.095539424319808
8527240	A Great Emergency, and Other Tales.	20160128001855_00004	Examiner	Dec 8, 1877	1877	Ewing, Juliana Horatia Gatty	A great emergency, and other tales	1886	3.0916829072073133
8591082	MRS. GREY'S REMINISCENCES.	20160128002306_00010	Examiner	Oct 19, 1878	1878	Blake, Louise Pilkington	Mrs. Grey's reminiscences	1878	3.0874818588852864
8626185	Through a Needle's Eye.	20160128003123_00004	Examiner	Dec 21, 1878	1878	Stretton, Hesba	Through a needle's eye	1879	3.0854415954415955
8720877	Weavers and Weft, and other Sotries.	20160127192715_00011	The Athenaeum	Mar 10, 1877	1877	Braddon, M. E. (Mary Elizabeth)	Weavers and weft, and other tales	1877	3.0816289158222396
6665855	Gerald and his Friend the Doctor.	20160127190619_00006	The Academy, 1869-1902, 0269-333X	Sep 5, 1874	1874	Solly, Henry	Gerald and his friend the doctor	1874	3.0760548273559576
8700999	The Strange Adventures of a Phaeton.	20160127193122_00012	The Athenaeum	Nov 2, 1872	1872	Black, William	The strange adventures of a phaeton	1872	3.0742045454545455
8950977	THE STRANGE ADVENTURES OF A PHAETON.	20160128010327_00013	Examiner	Nov 30, 1872	1872	Black, William	The strange adventures of a phaeton	1872	3.0742045454545455
8823788	In the Track of the Troops.	20160128003224_00005	Examiner	Nov 16, 1878	1878	Ballantyne, R. M. (Robert Michael)	In the track of the troops	1881	3.0683333333333334
8508087	Esther Hill's Secret.	20160128002058_00006	Examiner	Aug 27, 1870	1870	Craik, Georgiana M. (Georgiana Marion)	Esther Hill's secret	1871	3.06719696969697
8564600	Adventures of a Young Naturalist.	20160128002510_00012	Examiner	Nov 5, 1870	1870	Biart, Lucien	Adventures of a young naturalist	1871	3.067096228239845
6640644	Krilof and his Fables.	20160127190310_00010	The Academy, 1869-1902, 0269-333X	Jul 1871	1871	Krylov, Ivan Andreevich	Krilof and his fables	1869	3.066534914361001
