RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality
5116551	Byron's Narrative of the Loss of the Wager; with an Account of the great Distresses suffered by Himself and his Companions on the Coast of Patagonia, from the year 1740 till their Arrival in England in 1746.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 23, 1832	1832	Byron, John	Byron's narrative of the loss of the Wager;	1832	3.861984126984127
9263257	Incidents of Travel in Greece, Turkey, Russia, and Poland.	20160127192200_00007	The Athenaeum	Dec 15, 1838	1838	Stephens, John L	Incidents of travel in Greece, Turkey, Russia and Poland	1839	3.8319444444444444
8900089	Incidents of Travel in Greece, Turkey, Russia, and Poland.	20160127192157_00006	The Athenaeum	Dec 29, 1838	1838	Stephens, John L	Incidents of travel in Greece, Turkey, Russia and Poland	1839	3.8319444444444444
8899938	Incidents of Travel in Greece, Turkey, Russia, and Poland.	20160127192303_00008	The Athenaeum	Dec 22, 1838	1838	Stephens, John L	Incidents of travel in Greece, Turkey, Russia and Poland	1839	3.8319444444444444
4443535	Incidents of Travel in Greece, Turkey, and Russia.	20160127234801_00004	Tait's Edinburgh magazine	May 1839	1839	Stephens, John L	Incidents of travel in Greece, Turkey, Russia and Poland	1839	3.8319444444444444
5132870	Stories of Strange Lands; and Fragments from the Notes of a Traveller.	20160127230351_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 20, 1835	1835	Lee, R., Mrs	Stories of strange lands; and fragments from the notes of a traveller	1835	3.8216329906652486
8775944	Stories of Strange Lands; and Fragments from the Notes of a Traveller.	20160127191949_00014	The Athenaeum	Jun 20, 1835	1835	Lee, R., Mrs	Stories of strange lands; and fragments from the notes of a traveller	1835	3.8216329906652486
8783833	Rustum Khan; or Fourteen Nights' Entertainment at the Shah Bhag, or Royal Gardens at Ahmedabad.	20160127183425_00006	The Athenaeum	Jul 9, 1831	1831	Ottley, Thomas Henry	Rustum Khan; or, Fourteen nights' entertainment at the Shah Bhag, or Royal gardens at Ahmedabad	1831	3.8107494829956368
5220623	John Hopkins's Notions on Political Economy.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 23, 1833	1833	[Marcet, Jane (Haldimand)	John Hopkins's notions on political economy	1833	3.8002777777777776
5260130	Winter Studies and Summer Rambles in Canada.	20160128000123_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 8, 1838	1838	Jameson, (Anna), Mrs	Winter studies and summer rambles in Canada	1838	3.7942982456140353
8851890	Winter Studies and Summer Rambles in Canada.	20160127192715_00011	The Athenaeum	Dec 8, 1838	1838	Jameson, (Anna), Mrs	Winter studies and summer rambles in Canada	1838	3.7942982456140353
9003219	Winter Studies and Summer Rambles in Canada.	20160127192303_00008	The Athenaeum	Dec 29, 1838	1838	Jameson, (Anna), Mrs	Winter studies and summer rambles in Canada	1838	3.7942982456140353
8376008	Winter Studies and Summer Rambles in Canada.	20160128001956_00005	Examiner	Dec 9, 1838	1838	Jameson, (Anna), Mrs	Winter studies and summer rambles in Canada	1838	3.7942982456140353
4706600	Piso and the Praefect, or the Ancients off their Stilts.	20160127230250_00003	The Monthly Magazine	May 1837	1837	nan	Piso and the praefect, or, The ancients off their stilts	1837	3.7766666666666664
5220644	The Incognito; or, Sins and Peccadillos.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 12, 1831	1831	Trueba y Cosío, Joaquín Telesforo de	The incognito; or, Sins and peccadillos	1831	3.7766666666666664
4692816	The Incognito; or, Sins and Peccadillos.	20160127234801_00004	Monthly magazine, or, British regster, Feb. 1800-June 1836	Mar 1831	1831	Trueba y Cosío, Joaquín Telesforo de	The incognito; or, Sins and peccadillos	1831	3.7766666666666664
5830419	Ben Brace, the last of Nelson's Agamemnons.	20160128000326_00005	The Metropolitan magazine,  1833-1840	Mar 1836	1836	Chamier, Frederick	Ben Brace, the last of Nelson's Agamemnons	1836	3.7674175824175826
8788635	Memorials of Mrs. Hemans, with Illustrations of her Literary Character, from her Private Correspondence.	20160127192611_00010	The Athenaeum	Sep 3, 1836	1836	Chorley, Henry Fothergill	Memorials of Mrs. Hemans, with illustrations of her literary character from her private correspondence	1836	3.7644486215538846
9356634	Memorials of Mrs. Hemans, with Illustrations of her Literary Character, from her Private Correspondence.	20160127192407_00009	The Athenaeum	Sep 10, 1836	1836	Chorley, Henry Fothergill	Memorials of Mrs. Hemans, with illustrations of her literary character from her private correspondence	1836	3.7644486215538846
8899465	Oliver Twist; or, the Parish Boy's Progress.	20160127191335_00001	The Athenaeum	Nov 17, 1838	1838	Dickens, Charles	Oliver Twist; or, The parish boy's progress	1838	3.745504201680672
5252592	Oliver Twist; or, the Parish Boy's Progress.	20160127230453_00005	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 24, 1838	1838	Dickens, Charles	Oliver Twist; or, The parish boy's progress	1838	3.745504201680672
8680660	Campaigns and Cruises in Venezuela and New Grenada, and in the Pacific Ocean, from 1817 to 1830, &c.	20160127191335_00001	The Athenaeum	Oct 15, 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.7411238095238093
6181538	Campaigns and Cruises in Venezuela and New Grenada, &c.; and Tales of Venezuela.	20160128002510_00012	Metropolitan : a monthly journal of literature, science and the fine arts, 1831-1832	Nov 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.7411238095238093
8684523	Campaigns and Cruises in Venezuela and New Grenada, and in the Pacific Ocean, from 1817 to 1830, &c.; also Tales of Venezuela, illustrative of Revolutionary Men, Manners, and Incidents.	20160127192715_00011	The Athenaeum	Oct 1, 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.7411238095238093
8673263	Campaigns and Cruises in Venezuela and New Grenada, and in the Pacific Ocean, from 1817 to 1830, &c.; also Tales of Venezuela, illustrative of Revolutionary Men, Manners, and Incidents.	20160127192053_00005	The Athenaeum	Oct 8, 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.7411238095238093
5220093	Campaigns and Cruises in Venezuela and New Grenada, and in the Pacific Ocean, from 1817 to 1830.	20160128000326_00005	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 1, 1831	1831	Vowell, Richard Longeville	Campaigns and cruises, in Venezuela and Ned Grenada, and in the Pacific ocean; from 1817-1830: with the narrative of a march from the river Orinoco to San Buenaventura on the coast of Chocò; and sketches of the west coast of South America from the gulf of California to the archipelago of Chilöe. Also, Tales of Venezuela: illustrative of revolutionary men, manners, and incidents	1831	3.7411238095238093
8914985	The Posthumous Papers of the Pickwick Club.	20160127191335_00001	The Athenaeum	Dec 3, 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
8733365	The Posthumous Papers of the Pickwick Club.	20160128005912_00009	Examiner	Oct 9, 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
8608717	The Posthumous Papers of the Pickwick Club.	20160128011657_00004	Examiner	Nov 6, 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
8606037	The Posthumous Papers of the Pickwick Club.	20160128011450_00002	Examiner	Dec 4, 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
4437966	The Posthumous Papers of the Pickwick Club	20160127193122_00012	Tait's Edinburgh magazine	Jun 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
4696359	The Posthumous Papers of the Pickwick Club.	20160127230759_00009	The Monthly Magazine	Nov 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
6120577	The Posthumous Papers of the Pickwick Club, containing a Faithful Record of the Perambulations, Perils, Travels, Adventures, and Sporting Transactions, of the Corresponding Members.	20160128001648_00002	The Metropolitan magazine,  1833-1840	Jul 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
8601515	The Posthumous Papers of the Pickwick Club.	20160128011145_00001	Examiner	Nov 5, 1837	1837	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
5844400	The Posthumous Papers of the Pickwick Club, containing a faithful Record of the Perambulations, Perils, Travels. Adventures, and Sporting Transactions of the Corresponding Members.	20160127233142_00004	The Metropolitan magazine,  1833-1840	Nov 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
6181641	The Posthumous Papers of the Pickwick Club, containing a faithful Record of the Perambulations, Perils, Travels, Adventures, and Sporting Transactions of the Corresponding Members.	20160127233142_00004	The Metropolitan magazine,  1833-1840	May 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
8928862	The Posthumous Papers of the Pickwick Club.	20160128001956_00005	Examiner	Sep 4, 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
5809980	The Posthumous Papers of the Pickwick Club, containing a Faithful Record of the Perambulations, Perils, Travels, Adventures, and Sporting Transactions, of the Corresponding Members.	20160127231415_00004	The Metropolitan magazine,  1833-1840	Aug 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
6144191	The Posthumous Papers of the Pickwick Club, containing a Faithful Record of the Perambulations, Perils, Travels, and Adventures, of the Corresponding Members.	20160127231822_00007	The Metropolitan magazine,  1833-1840	Jun 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645
5218920	Traditionary Stories of Old Families, and Legendary Illustrations of Family History; with Notes, Historical and Biographical.	20160127230453_00005	The Literary gazette : A weekly journal of literature, science, and the fine arts	Aug 10, 1833	1833	Picken, Andrew	Traditionary stories of old families, and legendary illustrations of family history with notes, historical and biographical	1833	3.7328016359918204
6111012	Lives and Exploits of English Highwaymen, Pirates, and Robbers.	20160128002058_00006	The Metropolitan magazine,  1833-1840	Feb 1834	1834	Whitehead, Charles	Lives and exploits of English highwaymen, pirates and robbers : drawn from the earliest and most authentic sources, and brought down to the present time	1835	3.7265445665445665
8768138	Lives and Exploits of English Highwaymen, Pirates and Robbers, &c.	20160127192157_00006	The Athenaeum	Jan 4, 1834	1834	Whitehead, Charles	Lives and exploits of English highwaymen, pirates and robbers : drawn from the earliest and most authentic sources, and brought down to the present time	1835	3.7265445665445665
5143253	Lives and Exploits of English Highwaymen, Pirates, and Robbers.	20160127234659_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 4, 1834	1834	Whitehead, Charles	Lives and exploits of English highwaymen, pirates and robbers : drawn from the earliest and most authentic sources, and brought down to the present time	1835	3.7265445665445665
5233665	The Life and Adventures of Jonathan Jefferson Whitlaw; or, Scenes on the Mississippi.	20160127230351_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jul 2, 1836	1836	Trollope, Frances Milton	The life and adventures of Jonathan Jefferson Whitlaw; or, Scenes on the Mississippi	1836	3.716029053520071
8255871	The Court of Sigismund Augustus, or Poland in the Sixteenth Century.	20160127192405_00018	The Gentleman's Magazine: and historical review, July 1856-May 1868	Dec 1834	1834	Bronikowski, Alexander	The court of Sigismund Augustus, or Poland in the sixteenth century	1834	3.7147619047619047
8886566	Ethel Churchill, or, the Two Brides.	20160127191542_00003	The Athenaeum	Sep 30, 1837	1837	L. E. L. (Letitia Elizabeth Landon)	Ethel Churchill, or, The two brides	1837	3.702767295597484
8622427	Records of Captain Clapperton's Last Expedition to Africa.	20160127192159_00016	The Athenaeum	Jan 23, 1830	1830	Lander, Richard	Records of Captain Clapperton's last expedition to Africa:	1830	3.6998778998779
4696689	Records of Captain Clapperton's last Expedition to Africa, by R. Lander, 2 vols., small 8vo; 1830.	20160127224021_00001	Monthly magazine, or, British regster, Feb. 1800-June 1836	Apr 1830	1830	Lander, Richard	Records of Captain Clapperton's last expedition to Africa:	1830	3.6998778998779
5210114	Records of Captain Clapperton's last Expedition to Africa.	20160127230555_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 30, 1830	1830	Lander, Richard	Records of Captain Clapperton's last expedition to Africa:	1830	3.6998778998779
8598430	Snarleyyow; or, the Dog Fiend.	20160128005810_00002	Examiner	Aug 20, 1837	1837	Marryat, Frederick	Snarleyyow; or, The dog fiend	1837	3.6933333333333334
8768081	The Life and Adventures of Dr. Dodimus Duckworth, A.N.Q.; to which is added, the History of a Steam Doctor.	20160127192155_00015	The Athenaeum	Jun 7, 1834	1834	Greene, Asa	The life and adventures of Dr. Dodimus Duckworth	1833	3.6819381444291617
8305484	A Lady's Gift, or Woman as she ought to be,	20160127190516_00005	The Gentleman's Magazine: and historical review, July 1856-May 1868	Feb 1836	1836	Stanford, Jane Kinderly	A lady's gift, or Woman as she ought to be	1836	3.6549534161490684
5237532	The Vale of Glamorgan: Scenes and Tales among the Welsh.	20160127235106_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Aug 17, 1839	1839	nan	The Vale of Glamorgan: scenes and tales among the Welsh	1839	3.648973926262062
8268041	The Continental Annual, and Romantic Cabinet, for 1832. With Illustrations by S. Prout, Esq. F.S.A.	20160127192405_00018	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Nov 1831	1831	nan	The Continental annual and romantic cabinet, for 1832 :	1832	3.640961471861472
5136760	Narrative of a Voyage to Patagonia and Terra del Fuego in H.M.S. Adventure and Beagle, in 1826-7.	20160127231108_00013	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 29, 1833	1833	Macdouall, John	Narrative of a voyage to Patagonia and Terra del Fuégo : through the Straits of Magellan, in H.M.S. Adventure and Beagle, in 1826 and 1827	1833	3.637474323062558
5129355	Adventures of Bilberry Thurland.	20160127230454_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 10, 1836	1836	nan	Adventures of Bilberry Thurland	1836	3.6306507304116864
5253801	Adventures of Bilberry Thurland.	20160127230759_00009	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 3, 1836	1836	nan	Adventures of Bilberry Thurland	1836	3.6306507304116864
8690685	Mary of Burgundy; or, the Revolt of Ghent.	20160127183222_00004	The Athenaeum	May 11, 1833	1833	James, G. P. R. (George Payne Rainsford)	Mary of Burgundy; or, The revolt of Ghent	1833	3.6198343685300207
5125664	Mary of Burgundy; or, the Revolt of Ghent.	20160127231108_00013	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 4, 1833	1833	James, G. P. R. (George Payne Rainsford)	Mary of Burgundy; or, The revolt of Ghent	1833	3.6198343685300207
5242113	Adventures during a Journey Overland to India, by way of Egypt, Syria, and the Holy Land.	20160127230250_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 17, 1836	1836	Skinner, Thomas	Adventures during a journey overland to India : by way of Egypt, Syria, and the Holy Land	1836	3.6196418117940725
8778455	Adventures during a Journey overland to India, by way of Egypt, Syria, and the Holy Land.	20160127192611_00010	The Athenaeum	Sep 17, 1836	1836	Skinner, Thomas	Adventures during a journey overland to India : by way of Egypt, Syria, and the Holy Land	1836	3.6196418117940725
8913823	Adventures during a Journey overland to India, by way of Egypt, Syria, and the Holy Land.	20160127191848_00004	The Athenaeum	Sep 24, 1836	1836	Skinner, Thomas	Adventures during a journey overland to India : by way of Egypt, Syria, and the Holy Land	1836	3.6196418117940725
8810754	Our Island: comprising Forgery, a Tale and The Lunatic, a Tale.	20160127190003_00001	The Athenaeum	Oct 13, 1832	1832	Woolrych, Humphry W. (Humphry William)	Our island: comprising Forgery, a tale; and The lunatic, a tale	1833	3.607681704260652
8205229	Whychcotte of St. John's, or the Court, the Camp, the Quarter Deck, and the Cloister. 2 vols. 12mo.	20160127192053_00005	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Apr 1833	1833	Neale, Erskine	Whychcotte of St. John's, or, The court, the camp, the quarter-deck, and the cloister	1833	3.606867167919799
8547915	Private Memoirs of the Court of Louis XVIII.	20160127191335_00001	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Jan 1830	1830	baron de, Lamothe-Langon, Etienne-Léon	Private memoirs of the Court of Louis XVIII	1830	3.595865491098049
5842866	A few Remarkable Events in the Life of the Rev. Josiah Thompson, a Secession Minister, showing the Evil Effects of Voluntary Churches, and, the Secession Church in the North of England in particular.	20160127231618_00005	The Metropolitan magazine,  1833-1840	Apr 1836	1836	Oliver, Nathan	A few remarkable events in the life of Rev. Josiah Thompson, a Secession minister : shewing the evil effects of voluntary churches in general, and the Secession Church in the North of England in particular	1836	3.594584672314734
8217509	Domestic Architecture, in the Tudor Style, selected from Buildings erected after the Designs of P. F. Robinson. 4to. 1837.	20160127192200_00007	The Gentleman's Magazine: and historical review, July 1856-May 1868	Mar 1837	1837	Robinson, P. F. (Peter Frederick)	Domestic architecture in the Tudor style : selected from buildings erected after the designs and under the superintendence of P. F. Robinson	1837	3.580990243902439
5237620	Our Town; or, Rough Sketches of Character, Manners, &c.	20160127230555_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Mar 15, 1834	1834	] [Fitzatherley, Mrs	Our town; or, Rough sketches of character, manners, & c	1834	3.5803855641355637
6189308	Our Town; or, Rough Sketches of Character, Manners. &c.	20160127234351_00001	The Metropolitan magazine,  1833-1840	May 1834	1834	] [Fitzatherley, Mrs	Our town; or, Rough sketches of character, manners, & c	1834	3.5803855641355637
9338882	Our Town; or, Rough Sketches of Character, Manners, &c.	20160127192407_00009	The Athenaeum	Mar 22, 1834	1834	] [Fitzatherley, Mrs	Our town; or, Rough sketches of character, manners, & c	1834	3.5803855641355637
8673160	Recollections of Seven Years' Residence at the Mauritius.	20160127192157_00006	The Athenaeum	Apr 2, 1831	1831	Bartram, Alfred, Lady	Recollections of seven years residence at the Mauritius, or Isle of France	1830	3.577187001033155
5221298	Recollections of Seven Years' Residence at the Mauritius, or Isle of France.	20160128000531_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 7, 1831	1831	Bartram, Alfred, Lady	Recollections of seven years residence at the Mauritius, or Isle of France	1830	3.577187001033155
4441683	Humour and Pathos; or, Essays, Sketches, and Tales, &c. &c.	20160127192508_00001	Tait's Edinburgh magazine	Jun 1838	1838	Baxter, G. R. Wythen (George Robert Wythen)	Humour and pathos; or, Essays, sketches, and tales	1838	3.5756219779101137
4698132	Glances at Life in City and Suburb.	20160127232936_00002	The Monthly Magazine	Nov 1836	1836	Webbe, Cornelius	Glances at life in city and suburb ... 2nd series	1845	3.5717500283262433
5814113	Glances at Life in City and Suburb.	20160127231721_00006	The Metropolitan magazine,  1833-1840	Jan 1837	1837	Webbe, Cornelius	Glances at life in city and suburb ... 2nd series	1845	3.5717500283262433
5142949	Glances at Life in City and Suburb.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 1, 1836	1836	Webbe, Cornelius	Glances at life in city and suburb ... 2nd series	1845	3.5717500283262433
4442925	Glances at Life in City and Suburb.	20160127224123_00002	Tait's Edinburgh magazine	Nov 1836	1836	Webbe, Cornelius	Glances at life in city and suburb ... 2nd series	1845	3.5717500283262433
5142549	Violet; or, the Danseuse: a Portraiture of Human Passions and Character.	20160127230555_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Aug 27, 1836	1836	Beasley	Violet; or, The danseuse: a portraiture of human passions and characters	1836	3.567393483709273
5813611	Violet; or, the Danseuse: a Portraiture of Human Passions and Characters.	20160128001241_00001	The Metropolitan magazine,  1833-1840	Oct 1836	1836	Beasley	Violet; or, The danseuse: a portraiture of human passions and characters	1836	3.567393483709273
9346725	Belford Regis; or, Sketches of a Country Town.	20160127191848_00004	The Athenaeum	May 2, 1835	1835	Mitford, Mary Russell	Belford Regis; or, Sketches of a country town	1835	3.5604054054054055
5230219	Belford Regis; or, Sketches of a Country Town.	20160127234659_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 9, 1835	1835	Mitford, Mary Russell	Belford Regis; or, Sketches of a country town	1835	3.5604054054054055
8782865	Belford Regis; or, Sketches of a Country Town.	20160127192053_00005	The Athenaeum	May 16, 1835	1835	Mitford, Mary Russell	Belford Regis; or, Sketches of a country town	1835	3.5604054054054055
5247553	Highland Rambles, and Long Legends to shorten the Way.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 1, 1837	1837	Lauder, Thomas Dick, Sir	Highland rambles, and long legends to shorten the way	1837	3.551580412069134
4440470	Highland Rambles, and Long Legends to Shorten the Way.	20160127192508_00001	Tait's Edinburgh magazine	May 1837	1837	Lauder, Thomas Dick, Sir	Highland rambles, and long legends to shorten the way	1837	3.551580412069134
5507239	Ivan Vejeeghen; or, Life in Russia.	20160127230904_00011	The Edinburgh literary journal, or, Weekly register of criticism and belles lettres	Jun 18, 1831	1831	Bulgarin, Faddeĭ	Ivan Vejeeghen; or, Life in Russia	1831	3.5445846723147336
5121926	Ivan Vejeeghen; or, Life in Russia.	20160127231108_00013	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 25, 1831	1831	Bulgarin, Faddeĭ	Ivan Vejeeghen; or, Life in Russia	1831	3.5445846723147336
5224779	Sayings and Doings at the Tremont House, in the Year 1832.	20160127235005_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 15, 1833	1833	Sly, Costard	Sayings and doings at the Tremont House. In the year 1832	1833	3.54457134871162
4697584	Three Courses and a Dessert.	20160127230759_00009	Monthly magazine, or, British regster, Feb. 1800-June 1836	Jul 1830	1830	Clarke, William	Three courses and a dessert	1830	3.541592039800995
8613259	Three Courses and a Dessert. The Decorations by George Cruikshank.	20160127191439_00002	The Athenaeum	May 8, 1830	1830	Clarke, William	Three courses and a dessert	1830	3.541592039800995
5201755	Three Courses and a Dessert.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 24, 1830	1830	Clarke, William	Three courses and a dessert	1830	3.541592039800995
5140942	Paynell; or, the Disappointed Man.	20160127230250_00003	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 4, 1837	1837	Stapleton, Miles	Paynell; or, The disappointed man	1838	3.536470588235294
8597122	Paynell; or, The Disappointed Man.	20160128002201_00008	Examiner	Feb 12, 1837	1837	Stapleton, Miles	Paynell; or, The disappointed man	1838	3.536470588235294
6107583	Memorials of Mrs. Hemans. With Illustrations of her Literary Character from her Private Correspondence.	20160127233039_00003	The Metropolitan magazine,  1833-1840	Sep 1836	1836	Chorley, Henry Fothergill	Memorials of Mrs. Hemans, with illustrations of her literary character from her private correspondence	1836	3.5360486215538844
