bookid,selected_id,selected_review,genre
B2627,['2719776'],  afelchiors dream and othar tales by j h g london bell  daldy i870 this little volume consisting of five simple and graceful tales by mrs unwin which formed her first introduction into the literary arena is marked by clear promise of what has been since abundantly fulfilled it will be unnecessary to do more than give the title of these stories which in addition to keichziors dream are the blackbids zvest friedrichs ballad a bit of green and l3onsieur the viscougnts friend a very few indications may be noticed of anunpractised hand from which later productions of the same pen are entirely free the aim of the writer is throughout pure and high but while she scorns to stop at mere entertainment she never overlooks its importance as a means of achieving a larger purpose the tales are fresh from a nature that is warm kindly and imaginative they are thoroughly permeated with a sense of the importance of the work undertaken and the wise care necessary to avoid adding one more failure to that crowd of empty moralised imbecilities which are so often thought the best pabulum for minds that are young and uninformed indeed but which have a far keener perception or rather instinct of the false and the inadequate than some good people seem aware,juvenile
B4089,['8664206'],  little rosys voyage of discovery illustrated  new york appleton  co this account of the journey of two little folks into a sort of wonderland is not bailly told hut it is based on proceedings that are offensive in principle to paternal authority for the children set out without permission  the boy in the course of travelling threatens to kill a harmless lizard and pokes his stick into a largo nest of unoffending ante such acts are not commendable to infants the illustrations by mr l frolich are pretty but very weak and btvlly drawn in spite of their prettiness,juvenile
B7950,['6800747'],  five little peppersand how they grew by margaret sidney t fisher unwin os we are quite sure that if the boys and girls who so eagerly perused the basket of flowers  bruey and other relentlessly moral and shamelessly instructive disquisitions could have seen such a book as  five little peppers bruey and her officious conscience would have held their lachrymose dialogues in vain and the basket would have reposed unheeded in the bookcase but no kind fairies in those days whispered to grownup people that their novels might be simplified and metamorphosed quite easily in such a way that the children could read and understand taking no harm nobody seemed to realise that youngsters want stories not moral maxims perhaps we make the mercenary suggestion with due diffidence perhaps nobody thought such stories would pay however uptodate publishers and kindhearted authors have put their consideringcaps on and decided to change all that and so effectively have they managed it that a new stream of literature has been brought into existencea stream which is in full flood towards the end of each year if in the course of earthly events its waters wind down to the lethean river well they do notflow for nought when so many youngsters have laughed and played at their brink to write a story for children with conversation that shall be natural and consistent and with older people in it who shall be neither didactic nor idiotic requires a fair equipment of that art which conceals art bearing this in mind we think that the writer of this history of the pepper family has succeeded in her work no boy or girlfor the book will suit eitherwill feel in reading it an uneasy suspicion that a lesson is poking out here and there  and parents who happen to spend an hour with it will not be annoyed by the grotesque caricatures which serve for adults in so many books for juveniles at the same time the conduct of the little peppers throughout their various tribulations and vicissitudes is a commendable example needing no comment they possess their share of original sin but the mother and the eldest daughter promptly interfere whenever temper rises or the mood of complaint prevails good reasons top had they all to be depressed and dissatisfied even to the supreme one of inadequate food their mild adventures are agreeably related but we must not examine them in detail how the little  phronsie the pepperette we might call herstrayed away down a lonely road after an opprobrious organgrinder and his monkey to be rescued by a nice boy of thirteen with a big and jolly dog  how this nice boy is introduced to the family in their humble home and becomes a firm friend the story will explain and if the writer invokes the aid of coincidence a trifle too much for our taste when she makes the nice boys relations turn out eventually to be cousins of the peppers we need not cavil the world of the nursery and the playroom will not be unduly critical on such points and since this small grievance of ours would be set aside with derision did we murmur it within those noisy precincts we may leave the children to their delight in the story go about our business and wish to be children again ourselves,juvenile
B6506,['3280777'],  from the tale of pigcwli warne  pieun bland ate his super discrertly the tale of pigling bland by beatrix potter is net f warne  co it is enough to say that  this is one of the peter rabbit books to ensure it a welcome the new  tale o concerned with the fates of the children of aunt pettitoc  she had eight of a family four little girl pigs callei crosspatch sucksuck yockyock and spot and folilittle boy pigs called alexander pigling bland chii chin and stumpy stumpy had had an accident to litail after a short infancy of mischief and much feedinu  the symmetrical ia nily was dispersed humdrum vva the lot of most of thema journey in a cart to a neighbouring farm and so forth but pigling blands lot lea no common one in pighistory and after thrilling adventureand no little danger we leave him dancing  over the hilland far away  with the  perfectly lovely little blacs from chanticleer heinemann berkshire pig whom he had rescued from the jaws of death,juvenile
B3607,['3174071'],  a romance of the nursery bv lo alien harker 6s john lane popular romances of the nursery are based mainly on two pathetic illusions the illusion of childhood as a golden age infinitely remote from us and of childhood as an age that is iron rather than golden a detestable time of tyranny and tear mrs allen harker is not a victim to either if she has called her series of impressions  a romance it is becaue she knows that whoever would tell the truth about childhood is committed irretrievably to romance the tale is told by janey  kthat delightful person grownup but mrs allen harker has not allowed her to tell it from the grownup point of view she knows her business and janev too well for that her childs world is observed wholly from within it has its own distances its own perspective its own mytery and its own dream it is not seen through the glorifying or distorting medium of the adult imagination there is not the smallest suggestion of its having sorbed into the perfect star we saw not when we moved therein to compare mrs allen harkers work therefore with that of mr kenneth grahame is to miss the point of view it has about it less of voluptuous reminiscence and more of direct insight and observation if she has not given to her picture the peculiar golden atmophere the effect of things seen through an immense though luminous distance it is because for her that distance does not exist her chief charm is her sincerity the wholeheartednes of her return to a world from which she has never felt herself an exile she is innocent of ant direct or malignant literary intention her humour is always spontaneous and delightful but that she has a literary conscience is proved by her scrupulous style by the finished and delicate art shown in these studies of children janev who looked like a roebud that had tumbled into the sun tucv the threevearold with cuddly wavs harry the typical  bovy paul and fiametta the small intruse with a temperament sweet as a flower and sharp as a flame if mrs allen harker is a little daring in putting f iametta side by side with paul she is justitied by the success of the portraiture both are children of ungovernalle imagination with the difference that while pauls imagination is inborn fiamettas is inbred hie being a childpoet and she a poet s child among these very real children paul is the most vividly and triumphantly alive and this is hopeful for mrs harkers work in the future for in choosing paul she was handicapped not only by the cornpetition of her own f iametta but by that of all the poetchildren who have gone before him they are not all fascinating those poetchildren but paul who has to petend to be a prodigal in order to feel the penitence required of him  paul with his blank verse the inurnfui moon hhth taen hi trowers off and ali the stars they hlave cast lown their shoes and hi exquisite reasons for producing king henry the eighth as his  favrit carrater  in history paul is a person of irresistible huumour and charm there are only a few a ven few remarkable books about children among them mrrs allen harkers takes a high and honourable place,juvenile
B5726,"['9426696', '4363247']",  mr wind and madam rain by paul de mus set translated by emily makepeace illustrations by charles bennett low  cothis ib a pleasant story charmingly translated from the french of paul de musset it is cleverly illustrated and will be acceptable as a gift book to intelligent children we have submitted it to nursery criticism and the verdict is decidedly favourable  erli wind and madam rain ax inenioulls and ndlmst atiumsing fairy tale shoviing how john peter a miller of 1ittany received magical gifzs fiom mr wind and madanum rain and foolishly abused thenm till hiis son peter wiser than his sire folund out a proper use for them and etided by obtaining letters of noli ity from the coniqueror and marrying a barons daughter tiie story is fuill of funthe puppet play especiallyand the illustrations of mir wind and madam 11ain admirably grotesque,juvenile
B35,"['8840528', '3166908', '3161191']",  fairy tales from finland from the swedish of z topelius by e r christie fisher unwinboth as a poet and a novelist zacharias topelius is undoubtedly one of the most popular of modern scandinavian authors tn finland especially critics assign him a place not very far below that of runeburg himself abroad too his reputation is on the increase oldfashioned folks in germany regard him as one of the most admirably edifying of writers for the young and in america the whole cycle of his celebrated  faltskarns beriittelser has been translated over and over again topelius is certainly a born teller of tales  even in that difficult genre the historical romance he has done work of merit though nobody would think of putting him on a level with such masters as tolstoi sienkiewicz and jokai his tales for children are more disappointing they are full of tender feeling gentle gaiety and pretty poetical conceits but it has always seemed to us that the moral element which pervades them all more or less is somewhat too obtrusive in a word topelius is too serious to be quite successful with children compared with the andersenian miirchen the best the amiable swede can offer us is poor indeed the present selection moreover is not a good one and a translator who could render the phrase sin mund var pi sned  his mouth was awry by his mouth was on the cross should take a few more lessons in swedish before trying her prentice hand on a swedish classic  some childrens books fairy tales from finland from the swedish of zach topelius by ella k lhristie iiiustratea by a iollana 3s 6d tinwin even the merely domestic tales in this pretty collection those of good children rewarded and bad ones reproved have an air of romance about them their finnish background and allusions supply that without taking away the sympathetic homeliness from them but there are adventure stories too of children who journeyed in fairyland and held intercourse with strange and mostly delightful beings in wonderful countries that had a way of being tiansformed back into their own familiar woods and meadows before the little folks began to feel homesick knut fairyflute  is as pretty a tale as a child could wish for or dream about  tales from hans andersen illustrated by h stratton 2s 6d a constable we hope miss stratton will make several continuations of this book hans andersens stories are so suggestive of from  tales from hans andersen a constable pictures that there is always an excuse for a new illustrator and this one especially in her more ambitious efforts shows so pretty a fancy and gives so graceful a reading of the favourite themes that one naturally wants her not to stop at the five tales she has treated with such marked success we should say that the type of the book makes it specially suitable for perusal by young eyes,juvenile
B8121,['8647764'],  xak wiam me ferdwnr jerk by charles b taylor i ma author of  records of a good nantes life c chapma and ha with much grace and vigour of conception and with great sweetness of imaginative sentiment this little work fails to produce in the reader that tranquil or elevated mood of mind which is the result of a true work of art this is owing to the attempt to make it at once an imaginative presentation and a didactic asay the fictitious narrative an the moral essay cannot be run in one they are incompatible the incidents have no effect by being kept in subordination to an opinion which is to be impressed and people will not understand the moral to be proved by them because their imaginary character is continually obtruding itself poor sambos advice  when you preachee preachee and when you floggee floggee may be paradied for the use of didactic novelists the story and the moral had better be served up on different plates as somebody recommended with reference to the butter and the hairs in it at a slovenly inn imaginative literature can only promote moral culture indirectly by the tastes and habitual temper which converace with it encourages the felicity however with which many of the characters in this book are drawn and siipported justifies the belief that the author if he would confine himself to legitimate novel writing and keep his moral precepts for his sermons would be eminently successful in the portraiture of domestic life,juvenile
B13,['8658809'],  litth women or meg jo beth and amy part second by louisa m alcott low  co tms is a cheerful domestic story which appears to be written for the especial use and behoof of the fair sex as it deals with the gradual development of character which takes place in the four young heroines whose earlier years have been described in a previous work the scene is in the united states and our fair countrywomen will find here portrayed a state of society to which they are utterly unaccustomed although at the same time the book abounds with touches of human nature and traits of character which are common to all the world probably but we speak on such topics with diffidence there is something very lifelike in miss jos confession some time after refusing an offer of marriage that perhaps if teddy had tried again she might have said  yesnot because she loved him any more but because she cared more to be loved than when he went away but teddy has now found elsewhere the haven of rest which jo denied him and jo has to content herself with the gift of an awakened but as yet unsatisfied heart it is almost needless to say that miss jo is one of the strongminded race of young women and that she has started in life with the fallacious idea that a mans love is by no means essential to a womans happiness now she has found out her mistake and deigns to make confession to her mother who congratulates her on her progress in natural feelings tm glad of that jo says the calm but sympathising parent for it shows that you are getting on there are plenty to love you so try to be satisfied with father and mother sisters and brothers friends and babies till the best lover of all comes to give you your reward jo takes the advice very kindly but assures her mother that her heart has become so elastic lately that it cannot be properly filled as of yore with family affections i used to be quite contented with my family i dont understand it says poor jo i do says her mother with a meaning smile this seems all very pretty and sensible and it is a fact we believe that young ladies do sometimes get confidential with their mammas on these subjects when softened by a little disappointment miss jo in her early days aspires to literary success the other sisters one artistic one consumptive and so on follow out their several destinies and most of them get  settled  in due time though not so to speak according to the  first intention there is a good deal of innocent fun in the book and there is no lack of quaint transatlantic expressions and turns of thought she never broke her word and was much exercised in her mind how to get round it you must promise not to cut up any pranksdont be a peacock i only moaned a trifle just to keep the other girls company  i dont wish to get raspy so lets change the subject no wonder that young mr lawrence the hero gives up all thought of jo the individual who doesnt wish to  get raspy and seeks happiness with the gentle amy who vows that she is prouder of her handsome husband than of all his money and addresses him with the tender words  dont laughbut your nose is such a comfort to me  the reader will find more truth and more humour in this story than in many works of fiction of a more pretentious character,juvenile
B7371,['3168436'],  wild animals i have kiown by ernest seton thomp son 6s nutt it is quite true as mr thompson says that a tenpage sketch of the habits and customs of man would not be nearly so interesting as ten pages out of the life of some one interesting individual mr thompson applies this reasoning to the wild animals lie has known and produces a unique and delightful book yet charming as the tales areand we refer the reader to  raggylug  for confirmationthe attractiveness of the book is due quite as muchperhaps in a sense even more to mrs thompsons taste and skill in decoration her marginal drawings are delightfully quaint and the whole makeup of the book the credit for which belongs chiefly to her has an originality and grace which at once attracts the eye we have sadom found more pleasure in looking over the pictures and decoration of any book,juvenile
B8067,['4967627'],  edvcation i te llondeeseeke cr the history of charles dottylas by m fiaxti tifrn laudun i845 grant and griffith tnits is one of tlh ery extknsive class of juvenile works of which sawdford aud 3mer1 and ereniitys at home were the progenitors under the guise of a narrative and by help of the introduction ef some halfdozen characters to excite a personal interet in the proceedings a course of lectures is conveyed but tr tytler has the good sense to confine himself almost entirelh to the relation of facts which always interest and to avoid sermonizing which as certainly repels the youthful mind generally a great deal less informed but a great deal more pure and good than that which would instruct him yet neglectful of this how often do we find the in structors of youth substituting preaching for teaching and cranmming with sentinelt when they should be training to action mr tytlit has introduced his information in a very pleasing form and hc has choseni the most attractive subjects chiefly natural history but these he has mningled with short tales anecdotes and some wholesome reflections  in short such a miscellany as a wellread man might produce in an afterdinner conversation with children from the stores of his memory it is a volume to be heartily commended to parents and teachers,juvenile
B7307,['4428569'],  summert rambles or conversations instructive and fitertawial5 for the mli of childrun dedicated by pcrmission ro hier royal highness the princess charlotte of wales by a lasly london lloyd l2nio 2d ed 2 vols pr8s valpy priuter this little work professes to convey through the medium of dialoguea a slight idea of the amusements and occupations of a suinmers residence in the countryihe characters introduced consist of a lady and her two children harry and anna who intiheir isuffinier rambles ask dififerent questions in the answers to swhich the information alluded to is conveyed  the book is divided into 1i coxuersatie  with an engraving prefixed to each,juvenile
B7586,['6706047'],  the story of herewvard by douglas c stedman harrap 7s 6d the story of hereward  is a very readable narrative of the adventures and mighty deeds of the last of the english as charles kingsley calls him round hereward as round robin hood centres all the romance of outlawry among much that is uncertain much that is fictitious however there remains the certainty of herewards splendid defence of his camp of refuge at ely in 107071 when the spirit of resistance survived only in the fens of cambridgeshire hereward appears to have been afterwards reconciled to william and even to have served him in his foreign wars the manner of his death is uncertain mr stedman to make a readable narrative has not contented himself with the bare certainties and gives a dramatic account of the death of hereward the single combat with harold hardrada and some scenes of hierewards boyhood are also innovations there are some very effective illustrations,juvenile
B4541,['8521942'],  my first voyage to southern seas by whg kingston nelson and sons the dog crusoe a tale of the western prairies by r m ballantyne kelson and sons two excellent boys books of travel and adventure in diverse corners of the world by writers well known to boy readers they are admirably produced as gift books illustrated with effective coloured pictures in which bears elephants and other favourite performers figure conspicuously,juvenile
