seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
439	3203494	LONDON RIVER.	20160127183730_00010	The Bookman	Apr 1921	1921	Tomlinson, H. M. (Henry Major)	London river	1921	2.2064634146341464				
440	9417486	A Selection from the Correspondence of the late Thomas Chalmers, D.D., LL.D.	20160127192611_00010	The Athenaeum	Jun 4, 1853	1853	Lawrence, Jonathan	A selection from the writings of the late Jonathan Lawrence, junior	1833	2.1112394024276377				
441	8930539	Bertrand of Brittany.	20160127192200_00007	The Athenaeum	Jun 13, 1908	1908	Deeping, Warwick	Bertrand of Brittany	1908	2.850909090909091				
442	8845840	The Letters of Elizabeth Barrett Browning.	20160127192157_00006	The Athenaeum	Nov 6, 1897	1897	Browning, Robert	The letters of Robert Browning and Elizabeth Barrett Browning, 1845-1846	1898	2.2493057396549463				
443	2482103	ONE FAIR DAUGHTER,	20160127183934_00012	Fortnightly	Nov 1934	1934	Frank, Bruno	One fair daughter	1943	2.46835933539848				
444	3169642	THE ACTOR-MANAGER.	20160127183526_00007	The Bookman	Jul 1898	1898	Merrick, Leonard	The actor-manager	1898	2.523333333333333				
445	4973986	No Fiction; a Narrative founded on facts.	20160127230453_00005	Critic, 1844-1847	Apr 25, 1846	1846	Reed, Andrew	No fiction. A narrative, founded on recent and interesting facts	1821	2.123434632034632				
446	3186064	DAN RUSSEL, THE FOX.	20160127191129_00016	The Bookman	Dec 1911	1911	Somerville, E. Œ. (Edith Œnone)	Dan Russel the fox	1927	2.3565682234189875				
447	3220798	CHARLES REX.	20160127183323_00005	The Bookman	Oct 1922	1922	Dell, Ethel M. (Ethel May)	Charles Rex	1922	2.256060606060606				
448	8536618	Poet and Peer.	20160128005153_00003	Examiner	May 1, 1880	1880	A??d??, Hamilton	Poet and peer	1880	2.4244444444444437				
449	3207162	THE EMPTY SACK.	20160127183934_00012	The Bookman	Mar 1922	1922	King, Basil	The empty sack	1921	2.513589743589744				
450	3236957	THE OTHER SIDE OF THE MOON.	20160127183222_00004	The Bookman	Dec 1929	1929	Derleth, August William	The other side of the moon. [Stories]	1949	2.4783752305435747				
451	4999081	Memoirs, Journal, and Correspondence of Thomas Moore.	20160127231108_00013	The Critic	Jan 1, 1853	1853	Moore, Thomas	Memoirs, journal, and correspondence	1857	3.1069827586206897				
452	5211794	Traits and Stories of the Irish Peasantry.	20160127230351_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 17, 1830	1830	Carleton, William	Traits and stories of the Irish peasantry	1830	3.1249625736582263				
453	3225974	BITTER HONEY.	20160127190618_00013	The Bookman	Jul 1928	1928	Pollock, Francis	Bitter honey	1935	2.2122222222222216				
454	8816873	A BOOK OF STRANGE SINS.	20160127191848_00004	The Athenaeum	Dec 9, 1893	1893	Kernahan, Coulson	A book of strange sins	1893	2.6505680868838764				
455	6559411	The Story of My Life.	20160127191545_00013	The Academy, 1869-1902, 0269-333X	Dec 15, 1877	1877	Taylor, Meadows	The story of my life	1877	2.6657867388382814				
456	8700143	The Deceased Wife's Sister; and My Beautiful Neighbour.	20160127183628_00009	The Athenaeum	Sep 5, 1874	1874	Russell, William Clark	The deceased wife's sister, and My beautiful neighbour	1874	3.7229134150873278				
457	3228002	PICTURE TALES FROM THE RUSSIAN.	20160127183121_00003	The Bookman	Dec 1932	1932	Chamoud, Simone	Picture tales from the French	1933	2.597072581021852				
458	2442631	FROM DAY TO DAY.	20160127183527_00008	The English review,  1908-1937	May 1931	1931	Goetel, Ferdynand	From day to day	1931	2.3171586535699933				
459	5227258	Gilbert Gurney.	20160128000225_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 28, 1835	1835	Hook, Theodore Edward	Gilbert Gurney	1836	2.485909090909091				
460	8629183	TWO LILIES.	20160128003632_00009	Examiner	Mar 17, 1877	1877	Kavanagh, Julia	Two lilies	1877	2.2567181467181467				
461	6149809	The Way of a Woman.	20160127231312_00003	The National observer, and British review of politics, economics, literature, science, and art	Jul 24, 1897	1897	Ramsay, Rina	The way of a woman	1911	2.242713675213675				
462	5253368	The Poetical Works of Thomas Campbell.	20160127230454_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 28, 1837	1837	Moore, Thomas	The poetical works of Thomas Moore, collected by himself	1840	2.7116719839300485				
463	3233602	THE BEST SHORT STORIES-1934:	20160127183526_00007	The Bookman	Nov 1934	1934		The best short stories, 1935 : and the yearbook of the American short story	1935	2.3084649447495087				
464	5210873	Conversations of James Northcote, Esq. R.A.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 25, 1830	1830	Northcote, James	Conversations of James Northcote	1830	3.120019841269841				
465	3238399	MURDER IN FULL FLIGHT.	20160127190413_00011	The Bookman	Aug 1932	1932	Hill, Brian	Murder in full flight	1933	2.7628280088760517				
466	4441051	Legendary Tales of the Highlands.	20160127235106_00007	Tait's Edinburgh magazine	Jan 1841	1841	Lauder, Thomas Dick, Sir	Legendary tales of the Highlands. A sequel to Highland rambles	1841	2.9672802197802195				
467	6851661	The Life and Adventures of Robinson Crusoe.	20160127191130_00009	The Academy, 1905-1910	Nov 5, 1910	1910	Schwacofer, Mary A	The life and adventures of Robinson Crusoe of York, mariner : adapted from the original in words of one syllable	1908	3.0184082719797978				
468	4450839	Western Clearings.	20160127192508_00001	Tait's Edinburgh magazine	Mar 1846	1846	Kirkland, Caroline M. (Caroline Matilda)	Western clearings	1845	2.7821568627450977				
469	4358192	THE STORY OF MY LIFE.	20160127192713_00002	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Mar 15, 1862	1862	Taylor, Meadows	The story of my life	1877	2.467630005579144				
470	8660267	Tom Marchmont.	20160127183628_00009	The Athenaeum	Feb 22, 1868	1868		Tom Marchmont	1867	2.549607843137255				
471	4980636	Azeth, the Egyptian.	20160127231108_00013	Critic, 1844-1847	Jan 23, 1847	1847		Azeth, the Egyptian	1847	3.02				
472	9457616	Charlie Thornhill; or, the Dunce of the Family: a Novel.	20160127192407_00009	The Athenaeum	Jun 6, 1863	1863	Clarke, Charles	Charlie Thornhill;	1863	2.203710113574905				
473	4437066	ENGLAND AND THE ENGLISH.	20160127224021_00001	Tait's Edinburgh magazine	Oct 1833	1833	Lytton, Edward Bulwer Lytton, Baron	England and the English	1833	2.6642448249424997				
474	4435970	LEGENDS OF THE LIBRARY AT LILLIES.	20160127192713_00002	Tait's Edinburgh magazine	Dec 1832	1832	Nugent, George Nugent Grenville	Legends of the library at Lilies	1832	2.8387062754095713				
475	6244762	Rachel Gray: a Tale Founded on Fact.	20160127233039_00003	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1856	1856	Kavanagh, Julia	Rachel Gray : a tale founded on fact	1856	2.9023719870455014				
476	8711084	CHRISTMAS BOOKS.	20160127190619_00006	The Athenaeum	Dec 17, 1881	1881	Dickens, Charles	Christmas books	1885	2.24515710832784				
477	8813773	A Ruthless Avenger.	20160127192611_00010	The Athenaeum	Jun 17, 1893	1893	Conney, Mrs	A ruthless avenger	1896	2.78				
478	9109019	At the Door of the Gate.	20160127192053_00005	The Athenaeum	Oct 23, 1915	1915	Reid, Forrest	At the door of the gate	1916	2.8241891343323973				
479	6862644	The Contrast, and Other Stories.	20160127183934_00012	The Academy and literature, 1910-1914	Mar 8, 1913	1913	Glyn, Elinor	The contrast : and ... other stories	1913	2.4222007672506307				
480	4997989	VOYAGES AND TRAVELS.	20160127230453_00005	The Critic	May 1, 1855	1855		Voyages and travels	1838	2.3317424242424236				
481	8714251	Hostages to Fortune.	20160127192159_00016	The Athenaeum	Sep 11, 1875	1875	Braddon, M. E. (Mary Elizabeth)	Hostages to fortune;	1875	2.2398882314266935				
482	9052545	"The Mother of Goethe, ""Frau Aja."""	20160127192200_00007	The Athenaeum	Jun 3, 1911	1911	Reeks, Margaret	"The mother of Goethe, ""Frau Aja"""	1911	2.2095761129983913				
483	6714520	Italian Popular Tales.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Jan 9, 1886	1886	Crane, Thomas Frederick	Italian popular tales	1885	2.805257179207561				
484	8886667	When the Tide Turns.	20160127192407_00009	The Athenaeum	Dec 5, 1908	1908	Young, Filson	When the tide turns	1908	2.8490249433106576				
485	8688581	Without Kith or Kin.	20160127192159_00016	The Athenaeum	Apr 13, 1872	1872	Craik, Georgiana M. (Georgiana Marion)	Without kith or kin	1872	2.90698752228164				
486	3196016	MRS. VANDERSTEIN'S JEWELS.	20160127183222_00004	The Bookman	Sep 1914	1914	Bryce, Charles	Mrs. Vanderstein's jewels	1914	3.2624122807017546				
487	8663424	A Question of Honour: a Novel.	20160127190414_00004	The Athenaeum	Nov 7, 1868	1868	Reid, Christian	A question of honor. A novel	1875	2.2632949044585993				
488	2482914	THE VOYAGES OF CHRISTOPHER COLUMBUS.	20160127183934_00012	Fortnightly review, May 1865-June 1934	Aug 1930	1930	Sperry, Armstrong	The voyages of Christopher Columbus	1950	2.762946127946128				
489	3187679	A SPOILER OF MEN.	20160127183121_00003	The Bookman	May 1905	1905	Marsh, Richard	A spoiler of men	1911	2.5884615384615386				
490	3217342	THE YEARS THAT CROWN	20160127183730_00010	The Bookman	Dec 1930	1930	Clear, Gwen	The years that crown	1930	2.574901349948079				
491	6650880	Ginx's Baby: his Birth and other Misfortunes.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jul 1870	1870	Jenkins, Edward	Ginx's baby : his birth and misfortunes	1870	3.168264784490872				
492	4982138	VOYAGES AND TRAVELS.	20160127234700_00003	Critic, 1844-1847	Jun 5, 1847	1847		Voyages and travels	1838	2.580516934046346				
493	5248652	Heath's Waverley Gallery.	20160127234351_00001	The Literary gazette : A weekly journal of literature, science, and the fine arts	Mar 20, 1841	1841	Heath, Charles	Heath's Waverley gallery of the principal female characters in Sir Walter Scott's romances and poems. From original paintings by eminent artists	1840	2.9452851048324735				
494	8530691	JUPITER'S DAUGHTERS.	20160128010327_00013	Examiner	Aug 1, 1874	1874	Jenkin, C. (Camilla)	Jupiter's daughters	1874	2.8355913978494622				
495	5153771	A Book of the Passions.	20160128000429_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 8, 1838	1838	James, G. P. R. (George Payne Rainsford)	A book of the passions	1839	2.59				
496	9414415	The Life and Death of Mr. Badman.	20160127192303_00008	The Athenaeum	Sep 1, 1900	1900	Bunyan, John	The life and death of Mr. Badman : presented to the world in a familiar dialogue between Mr. Wiseman and Mr. Attentive	1900	3.336267993125956				
497	4416979	A YACHT VOYAGE TO NORWAY.	20160127234700_00003	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Sep 1848	1848	Ross, William A	A yacht voyage to Norway, Denmark, and Sweden	1848	2.913320018174246				
498	8780604	CHRISTMAS BOOKS.	20160127191130_00009	The Athenaeum	Nov 15, 1890	1890	Thackeray, William Makepeace	Christmas books	1896	2.2452380952380957				
499	3199471	AFFINITIES.	20160127183323_00005	The Bookman	Sep 1920	1920	Rinehart, Mary Roberts	Affinities	1920	2.11				
