genre	firstdoc	firstdate	matchdate	datediff	meandate	ingenredist	fullrandomdist	othergenredist	fullrandomdiff	othergenrediff
21	mdp.39015061601319	2002	2000	2	2001.0	0.11086239460297376	0.11437074450506296	0.08021650728579977	0.003508349902089203	-0.030645887317173992
63	uc1.$b401304	1973	1969	4	1971.0	0.1581602154221038	0.13031226066766655	0.12377212070264326	-0.027847954754437243	-0.03438809471946053
66	mdp.39015052653477	1981	1974	7	1977.5	0.06875895684990085	0.11696191358678565	0.0678920507447574	0.048202956736884794	-0.0008669061051434501
41	mdp.39015010682279	1974	1980	6	1977.0	0.11434240266499418	0.08169003635597621	0.12064020697963207	-0.032652366309017966	0.006297804314637889
20	mdp.39015005734242	1971	1968	3	1969.5	0.22710355025878748	0.1779705246774122	0.16038157680420612	-0.04913302558137528	-0.06672197345458136
30	inu.30000110600958	2009	2000	9	2004.5	0.18159295099439854	0.16758115939958296	0.1675218453218844	-0.014011791594815581	-0.014071105672514128
68	uc1.$b31167	1947	1954	7	1950.5	0.1811405908028373	0.1423838425031344	0.14399091298077926	-0.03875674829970288	-0.037149677822058025
66	uc1.$b106367	1951	1942	9	1946.5	0.15080262094964691	0.13463782897487198	0.14107478947744634	-0.01616479197477494	-0.009727831472200577
66	uc1.32106005141483	1981	1989	8	1985.0	0.09159477451517017	0.0951331295880809	0.12977998976009314	0.003538355072910726	0.038185215244922965
31	mdp.39015028485970	1992	1993	1	1992.5	0.08548317553793583	0.1066562456382128	0.07934276996315365	0.02117307010027697	-0.006140405574782182
41	inu.30000002186975	1937	1933	4	1935.0	0.10056592090348138	0.13549420498720421	0.13466144958212667	0.03492828408372284	0.03409552867864529
20	uc1.$b102601	1954	1960	6	1957.0	0.12626270798555717	0.13897054476802623	0.09041981509177438	0.012707836782469062	-0.035842892893782785
30	uc1.$b805618	1969	1962	7	1965.5	0.18939349332459354	0.14915596724983282	0.14661549447724498	-0.04023752607476072	-0.042777998847348564
68	mdp.39015014213501	1957	1955	2	1956.0	0.14288324464736657	0.11536843205722985	0.11014298476233225	-0.027514812590136717	-0.03274025988503432
41	uc1.$b244444	1950	1943	7	1946.5	0.11448522514410664	0.09421417893648792	0.11391089598161591	-0.020271046207618715	-0.0005743291624907276
12	mdp.39015039923415	1998	1994	4	1996.0	0.0806708902186688	0.09394223508619604	0.1343653173730232	0.013271344867527235	0.05369442715435441
78	mdp.39015050824294	2001	2005	4	2003.0	0.07170707644327967	0.07582493621577685	0.07174076645024896	0.004117859772497179	3.3690006969289144e-05
48	uc1.b4369405	1981	1973	8	1977.0	0.11721675904548379	0.11535372937823929	0.12934071781215178	-0.001863029667244498	0.012123958766667997
31	mdp.39015002754995	1979	1988	9	1983.5	0.09631243539868861	0.08371860893704508	0.10623160841155632	-0.012593826461643531	0.00991917301286771
78	mdp.39015050743007	2001	2000	1	2000.5	0.10732721187175909	0.12133390219456675	0.12675019630375106	0.014006690322807658	0.019422984431991974
31	uc1.$b56556	1942	1945	3	1943.5	0.09862557874303102	0.11363875355062886	0.11988807921498795	0.01501317480759784	0.021262500471956935
2	mdp.39015005904068	1983	1983	0	1983.0	0.10004976167409063	0.12414685292652827	0.07738372322824283	0.02409709125243764	-0.022666038445847803
41	mdp.39015061469568	1988	1982	6	1985.0	0.05903972283798298	0.09296315853576093	0.09825513066354336	0.03392343569777795	0.03921540782556038
24	mdp.39015062821817	2006	2006	0	2006.0	0.08045928389042689	0.09141557965282215	0.07901611636262129	0.010956295762395263	-0.0014431675278056
38	mdp.39015002754805	1960	1957	3	1958.5	0.12447713070957034	0.09576180947246182	0.1033515422718419	-0.028715321237108515	-0.021125588437728438
2	uc1.$b244099	1961	1952	9	1956.5	0.1075407264765853	0.07391393471726815	0.09928021071577425	-0.033626791759317154	-0.008260515760811049
79	mdp.39015025942999	1957	1951	6	1954.0	0.11501937220336722	0.1908485920603888	0.10022940835013716	0.07582921985702157	-0.01478996385323006
66	uc1.b4948322	1983	1978	5	1980.5	0.1194690978550883	0.14165723172361994	0.09278492397270882	0.022188133868531634	-0.02668417388237948
12	mdp.39015042598295	1991	1990	1	1990.5	0.1514201632904546	0.111880524098523	0.141038348732274	-0.0395396391919316	-0.010381814558180602
75	mdp.49015002262708	1983	1992	9	1987.5	0.10510601807941411	0.12947140008746455	0.11147232403346241	0.02436538200805044	0.006366305954048301
68	uc1.b3451736	1955	1954	1	1954.5	0.10431663968666993	0.12413671538262555	0.12919779760343691	0.01982007569595562	0.024881157916766983
14	uc1.$b63897	1953	1947	6	1950.0	0.1064934045333551	0.2878198784555914	0.150222788561176	0.18132647392223633	0.043729384027820895
43	mdp.39015076175101	2008	2009	1	2008.5	0.054722930349606624	0.0894998257803939	0.09540560395778402	0.03477689543078727	0.0406826736081774
63	uc1.b3115163	1940	1946	6	1943.0	0.10215247648843906	0.10784543416335013	0.11524153605641768	0.00569295767491107	0.013089059567978623
41	uc1.32106018656717	2006	2001	5	2003.5	0.05997730133004031	0.057023223126631106	0.10080881854621188	-0.002954078203409205	0.040831517216171564
31	uc1.$b56601	1948	1951	3	1949.5	0.11651054120816695	0.08887043768281161	0.13546911917428395	-0.027640103525355342	0.018958577966116996
68	uc1.b4451046	1976	1981	5	1978.5	0.07641183956833442	0.09954204791604598	0.1063030393309421	0.023130208347711567	0.02989119976260768
13	uc1.$b56671	1937	1934	3	1935.5	0.11168174753893467	0.10045707385444419	0.10458788064738606	-0.011224673684490483	-0.007093866891548617
13	uc1.b3473662	1964	1965	1	1964.5	0.10569927254032974	0.10639401295886641	0.10449713306493669	0.0006947404185366768	-0.0012021394753930492
70	mdp.39015015498119	1985	1985	0	1985.0	0.11447824951883667	0.10925989838220895	0.14731909902585255	-0.005218351136627719	0.03284084950701588
20	mdp.39015040722442	1997	2005	8	2001.0	0.06366545647267519	0.07617751923344451	0.092361724766018	0.012512062760769327	0.02869626829334282
21	inu.30000101078529	2004	1995	9	1999.5	0.058223901891609975	0.07197417520975374	0.07484108691532415	0.013750273318143769	0.016617185023714176
13	uc1.32106015468983	1990	1983	7	1986.5	0.10213308008347222	0.13694111104559042	0.10472604827800602	0.03480803096211821	0.0025929681945338068
24	uc1.b3709233	1957	1959	2	1958.0	0.08869443260577492	0.09243051872895675	0.09872458287492736	0.0037360861231818254	0.010030150269152438
79	uc1.b4439328	1964	1971	7	1967.5	0.1064378761338155	0.1076073253876515	0.12315913886539537	0.0011694492538359968	0.016721262731579867
31	uc1.32106007017228	1984	1982	2	1983.0	0.1078462308720185	0.10518603376130753	0.11322024557241989	-0.002660197110710971	0.005374014700401386
76	uc1.32106011607998	1995	1996	1	1995.5	0.06053430566741713	0.07429244705126581	0.08324603227228217	0.013758141383848677	0.022711726604865035
79	mdp.39015042827041	1979	1981	2	1980.0	0.15988978819105537	0.15240848240784644	0.14122555636773737	-0.007481305783208936	-0.018664231823318
21	mdp.39015019815037	1984	1985	1	1984.5	0.06210373868458974	0.08677738575190025	0.10606063287520362	0.02467364706731051	0.04395689419061388
66	uc1.b2838857	1967	1958	9	1962.5	0.09188600389027923	0.14102986781168908	0.14302212983119206	0.04914386392140985	0.051136125940912824
24	mdp.39015013790400	1950	1946	4	1948.0	0.12266004780925066	0.0863425577973373	0.10551860204576108	-0.03631749001191337	-0.017141445763489582
38	mdp.39015003929620	1946	1947	1	1946.5	0.11177734766164682	0.09464400325805783	0.09200411993524721	-0.01713334440358899	-0.01977322772639961
2	mdp.39015014718400	1988	1987	1	1987.5	0.20517784438046893	0.16155069611779516	0.14066482410608333	-0.043627148262673776	-0.0645130202743856
2	mdp.39015052465229	1987	1993	6	1990.0	0.0954477125724289	0.10402559178082416	0.07885016072030726	0.008577879208395256	-0.01659755185212164
79	mdp.39015008247432	1960	1952	8	1956.0	0.09633853108760482	0.1128074753975275	0.09305495532922886	0.016468944309922684	-0.003283575758375956
66	uc1.b3294778	1938	1940	2	1939.0	0.06519153409426681	0.09571215690872514	0.0924747514129447	0.03052062281445833	0.027283217318677888
12	mdp.39015010738097	1962	1955	7	1958.5	0.1252386864405466	0.2415363355933342	0.11479856532406418	0.11629764915278762	-0.010440121116482404
14	uc1.b4951673	1980	1985	5	1982.5	0.1975617134225388	0.11374222372685788	0.14028075016455038	-0.08381948969568093	-0.057280963257988426
70	mdp.39015059284748	2005	2003	2	2004.0	0.06686856729933965	0.09472651037395025	0.09315866346465923	0.02785794307461059	0.026290096165319576
63	uc1.$b105468	1952	1956	4	1954.0	0.10376014571009484	0.11599997141052865	0.09140228089807145	0.012239825700433804	-0.01235786481202339
24	mdp.39015033583215	1953	1960	7	1956.5	0.131149363077934	0.14714258427437293	0.11316737985661834	0.015993221196438923	-0.017981983221315667
68	uc1.$b787171	1948	1956	8	1952.0	0.08083499051771192	0.09402753572204381	0.10331071837989692	0.013192545204331885	0.02247572786218499
66	uc1.$b103956	1943	1944	1	1943.5	0.13731516455059856	0.1425276830505287	0.12188543089267334	0.005212518499930152	-0.015429733657925215
12	pst.000046431646	2000	1996	4	1998.0	0.16394204485904362	0.14524508813263326	0.18316289568467364	-0.018696956726410363	0.01922085082563002
20	mdp.39015073632286	2008	2007	1	2007.5	0.10417528807441112	0.09338377043426055	0.13119850862449928	-0.010791517640150572	0.027023220550088156
12	pst.000045749490	1965	1967	2	1966.0	0.20940923107849563	0.1554444979056564	0.19505675835044167	-0.05396473317283923	-0.014352472728053955
12	uc1.32106010372289	1990	1988	2	1989.0	0.046293439363707556	0.059141106562024925	0.05994186156498038	0.01284766719831737	0.013648422201272825
63	mdp.39015016437082	1946	1940	6	1943.0	0.1401488466943528	0.10685214971982149	0.14111216808839366	-0.033296696974531304	0.0009633213940408725
41	mdp.39015074224778	2008	2007	1	2007.5	0.07992986320706286	0.1104375262646084	0.0829813513478338	0.030507663057545542	0.0030514881407709415
78	mdp.39015041292999	1997	1995	2	1996.0	0.07043414048461105	0.10310272882534033	0.08460033275340056	0.03266858834072928	0.014166192268789513
70	mdp.39015008593884	1976	1967	9	1971.5	0.06920634017251537	0.0944198798892833	0.08275330595547359	0.02521353971676793	0.01354696578295822
75	uc1.32106005000887	1980	1988	8	1984.0	0.1267005976752783	0.10086967297891503	0.10822138751785843	-0.025830924696363278	-0.01847921015741988
64	mdp.39015041074140	1997	1994	3	1995.5	0.07226372685949922	0.11807519821454443	0.10167994014155651	0.04581147135504521	0.02941621328205729
48	uc1.b3876510	1987	1993	6	1990.0	0.10522018735583483	0.08630114169487235	0.11939453890383717	-0.018919045660962475	0.01417435154800234
66	osu.32435053539946	1933	1940	7	1936.5	0.06694553097633027	0.11565363670782663	0.07255428515985501	0.048708105731496365	0.0056087541835247445
21	pst.000061659452	1978	1972	6	1975.0	0.1621578787851783	0.1412115007477599	0.1585159018220783	-0.02094637803741839	-0.00364197696309998
20	mdp.39015063340080	2006	1998	8	2002.0	0.10478889280225412	0.10054354538185911	0.11502226648608282	-0.004245347420395007	0.010233373683828706
68	pst.000022698933	1948	1957	9	1952.5	0.09017134043671238	0.1950957896733616	0.10513263040044352	0.10492444923664923	0.01496128996373114
75	uc1.32106010559240	1987	1991	4	1989.0	0.11324495762408004	0.09580288354124145	0.1269685797236232	-0.0174420740828386	0.013723622099543142
30	pst.000005477456	1973	1975	2	1974.0	0.10401088628286481	0.1240955391319789	0.12297641301570122	0.020084652849114093	0.018965526732836413
14	uc1.$b104229	1955	1956	1	1955.5	0.1074829213873677	0.20067779565186106	0.10194632296670902	0.09319487426449335	-0.005536598420658678
63	mdp.39015050487605	2001	2001	0	2001.0	0.16567584422048376	0.12320109630495035	0.13792541695761867	-0.042474747915533406	-0.027750427262865085
66	mdp.39015074219596	2007	2003	4	2005.0	0.11299619524242566	0.11804463053488673	0.13216502900399557	0.005048435292461073	0.019168833761569914
30	mdp.39015000653785	1981	1974	7	1977.5	0.09201303053594723	0.09631945758169702	0.09401783492216542	0.004306427045749794	0.0020048043862181952
78	mdp.39015030113024	1971	1966	5	1968.5	0.0678255222336206	0.1103164138190566	0.06026311583670341	0.04249089158543601	-0.007562406396917187
21	uc1.32106016129139	1982	1976	6	1979.0	0.1537467069381726	0.18284439378963874	0.20221106522262883	0.02909768685146613	0.04846435828445622
64	uc1.b3634288	1981	1973	8	1977.0	0.10357917371750158	0.15542320636844265	0.14001995081167457	0.05184403265094106	0.03644077709417298
12	mdp.39015024856877	1982	1980	2	1981.0	0.10317932302787758	0.09290103343316175	0.10904193103234133	-0.010278289594715828	0.005862608004463754
78	uc1.$b86230	1955	1946	9	1950.5	0.07170393444748269	0.09295607404318212	0.08677546182176449	0.021252139595699437	0.015071527374281801
64	mdp.39015058207500	2004	1995	9	1999.5	0.12450061759161168	0.12185348201636914	0.1185234804309575	-0.002647135575242543	-0.005977137160654178
75	mdp.39015078812891	2009	2001	8	2005.0	0.1269767901208163	0.10755215835931908	0.0928361501802269	-0.019424631761497224	-0.03414063994058941
21	uc1.b3346078	1965	1965	0	1965.0	0.0754488834989473	0.09321577700816658	0.09564657192377662	0.017766893509219284	0.02019768842482933
13	mdp.39015042959208	2000	1992	8	1996.0	0.17434181730386678	0.14499477892315799	0.13212845262231537	-0.02934703838070879	-0.0422133646815514
12	mdp.39015008979778	1980	1977	3	1978.5	0.101097084637775	0.13601679599962535	0.0937136698935217	0.03491971136185035	-0.007383414744253303
43	mdp.39015003686998	1971	1975	4	1973.0	0.10173777088149505	0.09873531468897745	0.16516902434013703	-0.0030024561925175997	0.06343125345864198
12	uc1.32106009932176	1991	1990	1	1990.5	0.09939726811368288	0.11175035058282978	0.06817327131040551	0.012353082469146903	-0.031223996803277365
14	mdp.39015034912132	1995	1990	5	1992.5	0.0972289211306322	0.09541048780548606	0.17775396797750864	-0.0018184333251461404	0.08052504684687645
38	pst.000012442515	1975	1973	2	1974.0	0.14235913366220299	0.1341023763066545	0.11140008030432536	-0.008256757355548483	-0.03095905335787763
70	uc1.b4084671	1949	1949	0	1949.0	0.11518225889026967	0.1060489496889297	0.11103269110173047	-0.009133309201339979	-0.004149567788539199
14	uc1.$b103207	1953	1952	1	1952.5	0.06820653281701583	0.0997415810048059	0.10771242221591404	0.03153504818779007	0.03950588939889821
21	mdp.39015000676802	1972	1965	7	1968.5	0.08206170541311764	0.09702606394201485	0.10290228911650545	0.014964358528897215	0.020840583703387816
70	mdp.39015061751221	2004	2002	2	2003.0	0.07825733830106707	0.1084849617765054	0.12528098851942743	0.030227623475438337	0.04702365021836036
30	mdp.39015060886135	2005	1998	7	2001.5	0.08730192199663678	0.10261421381190977	0.08019251984297837	0.015312291815272994	-0.007109402153658406
75	uc1.32106006988718	1984	1983	1	1983.5	0.05876560522600438	0.08451675832713079	0.08126405917619695	0.02575115310112641	0.022498453950192565
20	uc1.32106010550108	1992	1996	4	1994.0	0.14065455739280142	0.12461491128177848	0.14424378851677566	-0.01603964611102293	0.003589231123974246
24	mdp.39015062821817	2006	2001	5	2003.5	0.05162592068719063	0.06561344319564749	0.10448468137782602	0.013987522508456862	0.05285876069063539
30	uc1.$b401347	1964	1970	6	1967.0	0.11431634314435513	0.10343991875809833	0.09153332343474213	-0.0108764243862568	-0.022783019709612995
75	mdp.39076001176655	1973	1977	4	1975.0	0.14054593268638516	0.07312979674309922	0.0964478938916411	-0.06741613594328594	-0.044098038794744054
24	mdp.39015003929539	1972	1965	7	1968.5	0.06546939854555978	0.15646787050943378	0.08227960397342171	0.090998471963874	0.016810205427861935
21	pst.000023323766	1994	1988	6	1991.0	0.06681682537188505	0.08881369935704142	0.12216695146529849	0.021996873985156373	0.05535012609341344
79	uc1.b3945809	1957	1962	5	1959.5	0.1198060464528714	0.11514316144782227	0.10245286843947815	-0.004662885005049133	-0.017353178013393256
2	mdp.39015002364282	1975	1979	4	1977.0	0.07695178026574223	0.12293572003275727	0.09588640089319089	0.045983939767015036	0.01893462062744866
64	mdp.39015048416435	1979	1985	6	1982.0	0.11470236791062582	0.12355620810752971	0.10604984542351997	0.008853840196903884	-0.008652522487105851
70	mdp.39015007062626	1985	1980	5	1982.5	0.13539881074434557	0.08027109635738172	0.1260285655116108	-0.055127714386963844	-0.009370245232734775
64	mdp.39015033065213	1994	1995	1	1994.5	0.07365296368755392	0.09651055620723759	0.075629036365009	0.022857592519683667	0.0019760726774550874
24	uc1.32106005402778	1958	1967	9	1962.5	0.052839600210798365	0.08764572649060892	0.05848779201542659	0.034806126279810556	0.005648191804628222
64	uc1.b4951571	1982	1982	0	1982.0	0.06555076647214242	0.09165668638046681	0.10327908888924958	0.026105919908324393	0.03772832241710716
38	mdp.39015037816736	1996	2000	4	1998.0	0.06616675602390132	0.14484946615765837	0.09942151979553548	0.07868271013375705	0.033254763771634166
79	mdp.39015013003994	1943	1941	2	1942.0	0.10764085497570353	0.12418971936187612	0.11303835002444085	0.01654886438617259	0.005397495048737322
2	mdp.39015052465229	1987	1978	9	1982.5	0.10376306002603852	0.0794283775704378	0.12344637503965561	-0.02433468245560072	0.019683315013617086
78	mdp.39015055105665	2002	1993	9	1997.5	0.14798222809317674	0.17836645707897592	0.12086989705232754	0.030384228985799178	-0.027112331040849202
38	mdp.39015017752240	1989	1998	9	1993.5	0.08952349660809233	0.10486618552382015	0.09649652421228971	0.01534268891572782	0.006973027604197379
48	uc1.b4951337	1975	1971	4	1973.0	0.11366812915481328	0.0903235195222879	0.13405730344445888	-0.02334460963252538	0.020389174289645595
24	mdp.39015042961055	2000	2008	8	2004.0	0.15226462229435478	0.14788866587504784	0.1009428143534325	-0.004375956419306937	-0.05132180794092228
31	pst.000033009544	1955	1956	1	1955.5	0.09350942098158965	0.10515747703023004	0.1066543881768462	0.011648056048640387	0.01314496719525654
68	uc1.$b87216	1941	1937	4	1939.0	0.06942915197406685	0.10169998402749536	0.16563188455082084	0.03227083205342851	0.09620273257675399
78	uc1.b3463784	1965	1966	1	1965.5	0.05718188156118109	0.07782313580427719	0.07007492751740951	0.020641254243096097	0.012893045956228422
63	coo.31924066858949	1981	1976	5	1978.5	0.08956928550875565	0.10807238711236444	0.1103004636169228	0.018503101603608796	0.02073117810816716
24	mdp.39015050923583	1977	1979	2	1978.0	0.07640040787738989	0.08207154007539186	0.08031289406204112	0.005671132198001971	0.0039124861846512315
66	uc1.32106012827538	1996	1988	8	1992.0	0.0869426201025777	0.12773226533181598	0.08367643549953319	0.04078964522923828	-0.0032661846030445085
75	pst.000062576833	2007	1998	9	2002.5	0.14271639853731222	0.1180224923422672	0.11766065453249341	-0.024693906195045023	-0.025055744004818803
70	pst.000019312149	1985	1987	2	1986.0	0.10938360176713624	0.09195175421215773	0.08383468315601311	-0.017431847554978508	-0.025548918611123128
43	pst.000030844193	1963	1955	8	1959.0	0.1374956946066943	0.1403907670703594	0.11416672748821427	0.002895072463665105	-0.023328967118480037
6	uc1.$b794453	1951	1956	5	1953.5	0.08511978467705406	0.08271806820667493	0.10997893878663273	-0.0024017164703791227	0.024859154109578674
6	mdp.49015000563602	1935	1944	9	1939.5	0.04697912926068204	0.15639766938333866	0.10292799558689092	0.10941854012265662	0.05594886632620888
43	mdp.39015058278386	2002	2009	7	2005.5	0.0776723832788605	0.09885131022299037	0.1327572887089134	0.021178926944129872	0.0550849054300529
38	mdp.39015000513997	1979	1975	4	1977.0	0.08992676139922173	0.10670057731311333	0.067305727660875	0.0167738159138916	-0.02262103373834673
2	pst.000032241167	1982	1978	4	1980.0	0.1093387579864602	0.14343652134597035	0.08415270711925632	0.03409776335951015	-0.02518605086720388
79	uc1.b3945809	1957	1963	6	1960.0	0.139893109353185	0.13250565057979347	0.13474184017132923	-0.007387458773391531	-0.0051512691818557665
63	uc1.$b102987	1955	1964	9	1959.5	0.12026790846110291	0.12433469527694274	0.10018475966988077	0.004066786815839829	-0.02008314879122214
75	inu.39000003404220	1976	1972	4	1974.0	0.12495125800726614	0.14978465361930005	0.12099953971846605	0.024833395612033904	-0.003951718288800088
68	mdp.39015053484690	1960	1958	2	1959.0	0.15968503159888614	0.13698863543455075	0.09258877036263091	-0.022696396164335386	-0.06709626123625523
76	uc1.$b802456	1953	1961	8	1957.0	0.07018367421649618	0.2559479378695894	0.08192816810731685	0.18576426365309323	0.011744493890820662
31	mdp.39015016443221	1958	1952	6	1955.0	0.09163233056399267	0.08574472843334452	0.10019568080748059	-0.005887602130648151	0.008563350243487922
6	mdp.39015066054035	1942	1942	0	1942.0	0.05868502548095278	0.10609636223750091	0.14694776147972666	0.04741133675654813	0.08826273599877388
31	mdp.39015050631475	1960	1954	6	1957.0	0.1181387810715463	0.10969435668571303	0.22454691893596168	-0.00844442438583326	0.10640813786441539
2	mdp.39015005315372	1981	1979	2	1980.0	0.08113380419877936	0.07557480574592912	0.07572845402607531	-0.005558998452850239	-0.005405350172704049
76	uc1.$b105843	1959	1960	1	1959.5	0.08159272243346394	0.13789306293046738	0.09001198340463701	0.05630034049700344	0.00841926097117307
78	mdp.39015002719634	1969	1968	1	1968.5	0.1626378107970381	0.15781259903966072	0.15473123420895796	-0.004825211757377379	-0.007906576588080139
30	mdp.39015067679871	2007	2004	3	2005.5	0.09324157249681464	0.09033443326834367	0.12280583380572613	-0.0029071392284709674	0.029564261308911488
38	uc1.b3456907	1931	1933	2	1932.0	0.05677034187877139	0.07117619108418377	0.099384153852206	0.01440584920541238	0.04261381197343461
30	mdp.39015024812250	1991	1990	1	1990.5	0.07279547185910418	0.10300016320611133	0.08017338803773733	0.03020469134700715	0.007377916178633148
38	mdp.39015064739819	2006	2003	3	2004.5	0.0844020624952414	0.07820980134933486	0.0752837746873854	-0.006192261145906541	-0.009118287807856007
68	mdp.39015002718461	1947	1948	1	1947.5	0.07166830309109407	0.0719482530754052	0.09363374480684145	0.00027994998431113416	0.02196544171574738
43	mdp.39015032211008	1994	1997	3	1995.5	0.09788208477241489	0.12573211243498428	0.10804773400064993	0.027850027662569388	0.01016564922823504
31	mdp.39015065621222	1961	1953	8	1957.0	0.18729490791977632	0.15513473352510354	0.10927074739495585	-0.03216017439467278	-0.07802416052482047
13	mdp.39015002754680	1953	1951	2	1952.0	0.1680694932318435	0.16195203078004555	0.17123655840422453	-0.00611746245179795	0.003167065172381023
48	mdp.39015008294814	1979	1982	3	1980.5	0.11608160922698252	0.12219875437955308	0.11336598528709713	0.006117145152570558	-0.002715623939885392
